Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)",,
19.73,19.73,1,1,1,1,1.0939181,0.057122111,,
19.74,19.74,1,1,1,1,1.093699053,0.056220684,,
19.76,19.76,1,1,1,1,1.093579565,0.057700463,,
19.78,19.78,1,1,1,1,1.093693652,0.057509355,,
19.8,19.8,1,1,1,1,1.093721778,0.057256687,,
19.82,19.82,1,1,1,1,1.093650625,0.056968722,,
19.83,19.83,1,1,1,1,1.093673535,0.056788046,,
19.85,19.85,1,1,1,1,1.093453184,0.057053473,,
19.87,19.87,1,1,1,1,1.093455047,0.056345947,,
19.89,19.89,1,1,1,1,1.093698774,0.057119038,,
19.9,19.9,1,1,1,1,1.093830742,0.057251938,,
19.92,19.92,1,1,1,1,1.093542125,0.056916848,,
19.94,19.94,1,1,1,1,1.093195115,0.056722388,,
19.96,19.96,1,1,1,1,1.093466223,0.057356153,,
19.98,19.98,1,1,1,1,1.093488202,0.057012308,,
19.99,19.99,1,1,1,1,1.093403452,0.057026558,,
20.01,20.01,1,1,1,1,1.09343195,0.057017803,,
20.03,20.03,1,1,1,1,1.093331274,0.056979619,,
20.05,20.05,1,1,1,1,1.093395815,0.056668185,,
20.07,20.07,1,1,1,1,1.093692162,0.056620315,,
20.08,20.08,1,1,1,1,1.093460355,0.056528486,,
20.1,20.1,1,1,1,1,1.093339283,0.057403371,,
20.12,20.12,1,1,1,1,1.093515769,0.057546142,,
20.14,20.14,1,1,1,1,1.092998699,0.057069305,,
20.15,20.15,1,1,1,1,1.093184218,0.056882948,,
20.17,20.17,1,1,1,1,1.093358841,0.056584831,,
20.19,20.19,1,1,1,1,1.093371042,0.058018882,,
20.21,20.21,1,1,1,1,1.093472183,0.057228096,,
20.23,20.23,1,1,1,1,1.093407549,0.057337154,,
20.24,20.24,1,1,1,1,1.09317863,0.057322998,,
20.26,20.26,1,1,1,1,1.093137745,0.05785739,,
20.28,20.28,1,1,1,1,1.09321132,0.057196897,,
20.3,20.3,1,1,1,1,1.093122751,0.05809674,,
20.32,20.32,1,1,1,1,1.093326059,0.056759734,,
20.33,20.33,1,1,1,1,1.093336303,0.056821015,,
20.35,20.35,1,1,1,1,1.093105335,0.057771988,,
20.37,20.37,1,1,1,1,1.093148362,0.05724756,,
20.39,20.39,1,1,1,1,1.092874647,0.056399591,,
20.4,20.4,1,1,1,1,1.092969455,0.056471396,,
20.42,20.42,1,1,1,1,1.093098723,0.05773427,,
20.44,20.44,1,1,1,1,1.092971225,0.057312474,,
20.46,20.46,1,1,1,1,1.093068548,0.057220925,,
20.48,20.48,1,1,1,1,1.093272508,0.057728216,,
20.49,20.49,1,1,1,1,1.093167175,0.057435315,,
20.51,20.51,1,1,1,1,1.093057931,0.057150982,,
20.53,20.53,1,1,1,1,1.09297942,0.057098828,,
20.55,20.55,1,1,1,1,1.093317677,0.056799781,,
20.57,20.57,1,1,1,1,1.092887499,0.056555774,,
20.58,20.58,1,1,1,1,1.093093321,0.057407003,,
20.6,20.6,1,1,1,1,1.093161587,0.056072976,,
20.62,20.62,1,1,1,1,1.092858348,0.057245698,,
20.64,20.64,1,1,1,1,1.093193904,0.056609139,,
20.65,20.65,1,1,1,1,1.09315395,0.057297572,,
20.67,20.67,1,1,1,1,1.093245872,0.056905765,,
20.69,20.69,1,1,1,1,1.092901562,0.056580082,,
20.71,20.71,1,1,1,1,1.093014811,0.057267956,,
20.73,20.73,1,1,1,1,1.093023193,0.056660175,,
20.74,20.74,1,1,1,1,1.092660815,0.057003088,,
20.76,20.76,1,1,1,1,1.092710734,0.057082158,,
20.78,20.78,1,1,1,1,1.092766613,0.057483837,,
20.8,20.8,1,1,1,1,1.092746124,0.057042111,,
20.82,20.82,1,1,1,1,1.092949711,0.056956243,,
20.83,20.83,1,1,1,1,1.092990689,0.05643405,,
20.85,20.85,1,1,1,1,1.09280042,0.057128072,,
20.87,20.87,1,1,1,1,1.092790828,0.057004765,,
20.89,20.89,1,1,1,1,1.092642002,0.056753028,,
20.9,20.9,1,1,1,1,1.092637439,0.056451187,,
20.92,20.92,1,1,1,1,1.092851829,0.05787937,,
20.94,20.94,1,1,1,1,1.092424725,0.057312008,,
20.96,20.96,1,1,1,1,1.092390731,0.057330448,,
20.98,20.98,1,1,1,1,1.092599627,0.056896731,,
20.99,20.99,1,1,1,1,1.0926244,0.056776311,,
21.01,21.01,1,1,1,1,1.092703004,0.056667347,,
21.03,21.03,1,1,1,1,1.092606798,0.056830328,,
21.05,21.05,1,1,1,1,1.092483398,0.056999177,,
21.07,21.07,1,1,1,1,1.092473247,0.05686162,,
21.08,21.08,1,1,1,1,1.092690245,0.057454593,,
21.1,21.1,1,1,1,1,1.092355993,0.057114102,,
21.12,21.12,1,1,1,1,1.092630919,0.057480019,,
21.14,21.14,1,1,1,1,1.09242668,0.058435276,,
21.15,21.15,1,1,1,1,1.092047073,0.057716016,,
21.17,21.17,1,1,1,1,1.092458811,0.05639689,,
21.19,21.19,1,1,1,1,1.092422769,0.058214553,,
21.21,21.21,1,1,1,1,1.092661933,0.056348555,,
21.23,21.23,1,1,1,1,1.092419789,0.056604017,,
21.24,21.24,1,1,1,1,1.092336994,0.057109259,,
21.26,21.26,1,1,1,1,1.092296202,0.056543294,,
21.28,21.28,1,1,1,1,1.092328985,0.057036802,,
21.3,21.3,1,1,1,1,1.091879249,0.05768761,,
21.32,21.32,1,1,1,1,1.092278321,0.056552235,,
21.33,21.33,1,1,1,1,1.092366703,0.057222415,,
21.35,21.35,1,1,1,1,1.091707327,0.0574206,,
21.37,21.37,1,1,1,1,1.091934197,0.056603737,,
21.39,21.39,1,1,1,1,1.092236784,0.05735904,,
21.4,21.4,1,1,1,1,1.092032079,0.057694409,,
21.42,21.42,1,1,1,1,1.092042696,0.056878384,,
21.44,21.44,1,1,1,1,1.092119437,0.057236571,,
21.46,21.46,1,1,1,1,1.091768515,0.057557598,,
21.48,21.48,1,1,1,1,1.092126049,0.057234801,,
21.49,21.49,1,1,1,1,1.092056666,0.056998711,,
21.51,21.51,1,1,1,1,1.091827561,0.05730195,,
21.53,21.53,1,1,1,1,1.091873568,0.058239885,,
21.55,21.55,1,1,1,1,1.09172288,0.057527144,,
21.57,21.57,1,1,1,1,1.09208237,0.057222694,,
21.58,21.58,1,1,1,1,1.091853638,0.057521369,,
21.6,21.6,1,1,1,1,1.091701366,0.056815799,,
21.62,21.62,1,1,1,1,1.091831193,0.057074614,,
21.64,21.64,1,1,1,1,1.091826816,0.056857429,,
21.65,21.65,1,1,1,1,1.091927119,0.056990422,,
21.67,21.67,1,1,1,1,1.09161615,0.056981202,,
21.69,21.69,1,1,1,1,1.09183259,0.056504458,,
21.71,21.71,1,1,1,1,1.091592867,0.057314895,,
21.73,21.73,1,1,1,1,1.091488094,0.058091898,,
21.74,21.74,1,1,1,1,1.091604416,0.057445746,,
21.76,21.76,1,1,1,1,1.091930285,0.056489743,,
21.78,21.78,1,1,1,1,1.091562134,0.057904236,,
21.8,21.8,1,1,1,1,1.091595382,0.05772803,,
21.82,21.82,1,1,1,1,1.091690842,0.056711491,,
21.83,21.83,1,1,1,1,1.09149303,0.056336261,,
21.85,21.85,1,1,1,1,1.091562692,0.057584234,,
21.87,21.87,1,1,1,1,1.091638595,0.056461524,,
21.89,21.89,1,1,1,1,1.091817782,0.056765508,,
21.9,21.9,1,1,1,1,1.091756128,0.056441687,,
21.92,21.92,1,1,1,1,1.09141247,0.056641083,,
21.94,21.94,1,1,1,1,1.091364414,0.057634898,,
21.96,21.96,1,1,1,1,1.091611773,0.05692197,,
21.98,21.98,1,1,1,1,1.09128283,0.058569107,,
21.99,21.99,1,1,1,1,1.091266532,0.057497714,,
22.01,22.01,1,1,1,1,1.091479246,0.057162531,,
22.03,22.03,1,1,1,1,1.091375217,0.057231728,,
22.05,22.05,1,1,1,1,1.091430724,0.057848077,,
22.07,22.07,1,1,1,1,1.091296614,0.057184789,,
22.08,22.08,1,1,1,1,1.091306113,0.057111029,,
22.1,22.1,1,1,1,1,1.091272772,0.057171192,,
22.12,22.12,1,1,1,1,1.091272679,0.057455804,,
22.14,22.14,1,1,1,1,1.090853956,0.05770335,,
22.15,22.15,1,1,1,1,1.090958078,0.058005843,,
22.17,22.17,1,1,1,1,1.091175449,0.057842955,,
22.19,22.19,1,1,1,1,1.09118085,0.057535153,,
22.21,22.21,1,1,1,1,1.091010791,0.05839169,,
22.23,22.23,1,1,1,1,1.09101433,0.057543255,,
22.24,22.24,1,1,1,1,1.091174238,0.057725515,,
22.26,22.26,1,1,1,1,1.091028579,0.057774223,,
22.28,22.28,1,1,1,1,1.091077287,0.057814922,,
22.3,22.3,1,1,1,1,1.091070023,0.056295842,,
22.32,22.32,1,1,1,1,1.090840638,0.057025719,,
22.33,22.33,1,1,1,1,1.090859265,0.05745152,,
22.35,22.35,1,1,1,1,1.090874818,0.05792696,,
22.37,22.37,1,1,1,1,1.090667133,0.058258791,,
22.39,22.39,1,1,1,1,1.090826203,0.056266971,,
22.4,22.4,1,1,1,1,1.090848834,0.056307856,,
22.42,22.42,1,1,1,1,1.090646923,0.057316013,,
22.44,22.44,1,1,1,1,1.090884503,0.058014225,,
22.46,22.46,1,1,1,1,1.090882454,0.056447089,,
22.48,22.48,1,1,1,1,1.09068697,0.056275912,,
22.49,22.49,1,1,1,1,1.090669182,0.05677836,,
22.51,22.51,1,1,1,1,1.090514396,0.057856739,,
22.53,22.53,1,1,1,1,1.090811115,0.057097897,,
22.55,22.55,1,1,1,1,1.090741918,0.057920255,,
22.57,22.57,1,1,1,1,1.090585828,0.057801884,,
22.58,22.58,1,1,1,1,1.090671044,0.057756808,,
22.6,22.6,1,1,1,1,1.090543732,0.056980923,,
22.62,22.62,1,1,1,1,1.090463173,0.056838896,,
22.64,22.64,1,1,1,1,1.090213672,0.057059154,,
22.65,22.65,1,1,1,1,1.090393417,0.05719969,,
22.67,22.67,1,1,1,1,1.090401426,0.056503713,,
22.69,22.69,1,1,1,1,1.090422754,0.057349447,,
22.71,22.71,1,1,1,1,1.090448831,0.056960713,,
22.73,22.73,1,1,1,1,1.090212927,0.057914108,,
22.74,22.74,1,1,1,1,1.090327666,0.05778363,,
22.76,22.76,1,1,1,1,1.090747506,0.057474244,,
22.78,22.78,1,1,1,1,1.090206966,0.057205651,,
22.8,22.8,1,1,1,1,1.090309505,0.058212597,,
22.82,22.82,1,1,1,1,1.090513558,0.057862513,,
22.83,22.83,1,1,1,1,1.090437282,0.05674446,,
22.85,22.85,1,1,1,1,1.090432346,0.056215469,,
22.87,22.87,1,1,1,1,1.090051808,0.057603512,,
22.89,22.89,1,1,1,1,1.090010736,0.057035405,,
22.9,22.9,1,1,1,1,1.090289761,0.057452545,,
22.92,22.92,1,1,1,1,1.090215441,0.056720804,,
22.94,22.94,1,1,1,1,1.090195325,0.057542976,,
22.96,22.96,1,1,1,1,1.089969945,0.05782079,,
22.98,22.98,1,1,1,1,1.089912203,0.057280343,,
22.99,22.99,1,1,1,1,1.09000282,0.057711545,,
23.01,23.01,1,1,1,1,1.090198305,0.056719314,,
23.03,23.03,1,1,1,1,1.090018839,0.057466421,,
23.05,23.05,1,1,1,1,1.089887057,0.057156757,,
23.07,23.07,1,1,1,1,1.089892645,0.057290215,,
23.08,23.08,1,1,1,1,1.089903169,0.056963321,,
23.1,23.1,1,1,1,1,1.089869548,0.056832656,,
23.12,23.12,1,1,1,1,1.089810688,0.057707075,,
23.14,23.14,1,1,1,1,1.089419905,0.058226753,,
23.15,23.15,1,1,1,1,1.089647521,0.057994574,,
23.17,23.17,1,1,1,1,1.089809198,0.057374779,,
23.19,23.19,1,1,1,1,1.08954582,0.057331938,,
23.21,23.21,1,1,1,1,1.089580559,0.058105588,,
23.23,23.23,1,1,1,1,1.0896139,0.056859665,,
23.24,23.24,1,1,1,1,1.08944263,0.056752842,,
23.26,23.26,1,1,1,1,1.089629174,0.057559926,,
23.28,23.28,1,1,1,1,1.089336925,0.057300832,,
23.3,23.3,1,1,1,1,1.089478206,0.05633859,,
23.32,23.32,1,1,1,1,1.089513596,0.057325978,,
23.33,23.33,1,1,1,1,1.089552246,0.05754875,,
23.35,23.35,1,1,1,1,1.089126259,0.058490038,,
23.37,23.37,1,1,1,1,1.089349032,0.056403223,,
23.39,23.39,1,1,1,1,1.089074292,0.057209749,,
23.4,23.4,1,1,1,1,1.089152988,0.05705785,,
23.42,23.42,1,1,1,1,1.089409568,0.057179108,,
23.44,23.44,1,1,1,1,1.08883578,0.057119597,,
23.46,23.46,1,1,1,1,1.088919878,0.056879967,,
23.48,23.48,1,1,1,1,1.089207005,0.057826005,,
23.49,23.49,1,1,1,1,1.089366913,0.057436991,,
23.51,23.51,1,1,1,1,1.088704557,0.057164021,,
23.53,23.53,1,1,1,1,1.088804767,0.057360623,,
23.55,23.55,1,1,1,1,1.088725604,0.057762954,,
23.57,23.57,1,1,1,1,1.088901159,0.057066604,,
23.58,23.58,1,1,1,1,1.088953778,0.057327189,,
23.6,23.6,1,1,1,1,1.088705581,0.057455804,,
23.62,23.62,1,1,1,1,1.088693846,0.057197269,,
23.64,23.64,1,1,1,1,1.088648863,0.057675224,,
23.65,23.65,1,1,1,1,1.088492867,0.057887379,,
23.67,23.67,1,1,1,1,1.088581808,0.05851388,,
23.69,23.69,1,1,1,1,1.088513822,0.056751631,,
23.71,23.71,1,1,1,1,1.088587117,0.057739671,,
23.73,23.73,1,1,1,1,1.088539061,0.058026798,,
23.74,23.74,1,1,1,1,1.088395916,0.057787541,,
23.76,23.76,1,1,1,1,1.088400107,0.056993403,,
23.78,23.78,1,1,1,1,1.088317778,0.057749078,,
23.8,23.8,1,1,1,1,1.088063341,0.057425443,,
23.82,23.82,1,1,1,1,1.087791674,0.057864841,,
23.83,23.83,1,1,1,1,1.088002898,0.057576317,,
23.85,23.85,1,1,1,1,1.088273913,0.057316292,,
23.87,23.87,1,1,1,1,1.08806511,0.05785916,,
23.89,23.89,1,1,1,1,1.088065204,0.056825392,,
23.9,23.9,1,1,1,1,1.087996658,0.05789008,,
23.92,23.92,1,1,1,1,1.088110373,0.056816731,,
23.94,23.94,1,1,1,1,1.088081409,0.057518389,,
23.96,23.96,1,1,1,1,1.088123225,0.057300832,,
23.98,23.98,1,1,1,1,1.087887507,0.057471078,,
23.99,23.99,1,1,1,1,1.087697052,0.056981388,,
24.01,24.01,1,1,1,1,1.087932583,0.057213288,,
24.03,24.03,1,1,1,1,1.087826692,0.057193544,,
24.05,24.05,1,1,1,1,1.087690253,0.05762279,,
24.06,24.06,1,1,1,1,1.087600381,0.057978649,,
24.08,24.08,1,1,1,1,1.087941524,0.05709473,,
24.1,24.1,1,1,1,1,1.087412253,0.057856832,,
24.12,24.12,1,1,1,1,1.087575235,0.058356952,,
24.14,24.14,1,1,1,1,1.087794654,0.05709473,,
24.15,24.15,1,1,1,1,1.087375187,0.056349672,,
24.17,24.17,1,1,1,1,1.087306455,0.05708104,,
24.19,24.19,1,1,1,1,1.087410391,0.057968218,,
24.21,24.21,1,1,1,1,1.087600753,0.056737941,,
24.23,24.23,1,1,1,1,1.086964753,0.057780836,,
24.24,24.24,1,1,1,1,1.087096535,0.057469215,,
24.26,24.26,1,1,1,1,1.087257374,0.057484396,,
24.28,24.28,1,1,1,1,1.087252997,0.057732034,,
24.3,24.3,1,1,1,1,1.087178957,0.056951959,,
24.31,24.31,1,1,1,1,1.087184545,0.057002995,,
24.33,24.33,1,1,1,1,1.087066546,0.057509076,,
24.35,24.35,1,1,1,1,1.086970806,0.057765003,,
24.37,24.37,1,1,1,1,1.086985242,0.056905486,,
24.39,24.39,1,1,1,1,1.086780444,0.057200249,,
24.4,24.4,1,1,1,1,1.086975929,0.05677836,,
24.42,24.42,1,1,1,1,1.087103241,0.056418311,,
24.44,24.44,1,1,1,1,1.086819746,0.057091471,,
24.46,24.46,1,1,1,1,1.086962145,0.056955591,,
24.48,24.48,1,1,1,1,1.086658813,0.056894403,,
24.49,24.49,1,1,1,1,1.08657872,0.057226699,,
24.51,24.51,1,1,1,1,1.086419836,0.05681077,,
24.53,24.53,1,1,1,1,1.086736765,0.05727103,,
24.55,24.55,1,1,1,1,1.086824775,0.057413522,,
24.56,24.56,1,1,1,1,1.086606101,0.057816226,,
24.58,24.58,1,1,1,1,1.086616345,0.057299156,,
24.6,24.6,1,1,1,1,1.086332292,0.057821069,,
24.62,24.62,1,1,1,1,1.08622817,0.057820324,,
24.64,24.64,1,1,1,1,1.086153571,0.057461485,,
24.65,24.65,1,1,1,1,1.08626831,0.057783257,,
24.67,24.67,1,1,1,1,1.08667716,0.056647416,,
24.69,24.69,1,1,1,1,1.086188309,0.057379901,,
24.71,24.71,1,1,1,1,1.086376809,0.056879967,,
24.73,24.73,1,1,1,1,1.086189799,0.056717731,,
24.74,24.74,1,1,1,1,1.086237856,0.056566391,,
24.76,24.76,1,1,1,1,1.086206284,0.05781278,,
24.78,24.78,1,1,1,1,1.08586989,0.058165845,,
24.8,24.8,1,1,1,1,1.085710448,0.056975707,,
24.81,24.81,1,1,1,1,1.085750774,0.056922529,,
24.83,24.83,1,1,1,1,1.085845955,0.057672895,,
24.85,24.85,1,1,1,1,1.085955851,0.057122111,,
24.87,24.87,1,1,1,1,1.085781135,0.056701899,,
24.89,24.89,1,1,1,1,1.085580249,0.056454353,,
24.9,24.9,1,1,1,1,1.085515149,0.05699927,,
24.92,24.92,1,1,1,1,1.085544486,0.05755946,,
24.94,24.94,1,1,1,1,1.085512262,0.057580601,,
24.96,24.96,1,1,1,1,1.085184995,0.057492964,,
24.98,24.98,1,1,1,1,1.085181829,0.058482774,,
24.99,24.99,1,1,1,1,1.085316591,0.05771732,,
25.01,25.01,1,1,1,1,1.085283064,0.056606438,,
25.03,25.03,1,1,1,1,1.085269559,0.057886355,,
25.05,25.05,1,1,1,1,1.084982992,0.057047326,,
25.06,25.06,1,1,1,1,1.084846739,0.057124719,,
25.08,25.08,1,1,1,1,1.085161247,0.057172496,,
25.1,25.1,1,1,1,1,1.085157987,0.056158658,,
25.12,25.12,1,1,1,1,1.084827926,0.057966448,,
25.14,25.14,1,1,1,1,1.084692698,0.057795178,,
25.15,25.15,1,1,1,1,1.08454499,0.058027264,,
25.17,25.17,1,1,1,1,1.084805575,0.05773399,,
25.19,25.19,1,1,1,1,1.08458094,0.057267491,,
25.21,25.21,1,1,1,1,1.084806692,0.057053193,,
25.23,25.23,1,1,1,1,1.084414885,0.05795937,,
25.24,25.24,1,1,1,1,1.084510904,0.057619903,,
25.26,25.26,1,1,1,1,1.0844418,0.056463573,,
25.28,25.28,1,1,1,1,1.084538378,0.057180598,,
25.3,25.3,1,1,1,1,1.084314488,0.057425722,,
25.31,25.31,1,1,1,1,1.084536143,0.057620928,,
25.33,25.33,1,1,1,1,1.084341497,0.05738223,,
25.35,25.35,1,1,1,1,1.0841299,0.056867767,,
25.37,25.37,1,1,1,1,1.083883286,0.058361422,,
25.39,25.39,1,1,1,1,1.083992716,0.056289788,,
25.4,25.4,1,1,1,1,1.084122636,0.055593345,,
25.42,25.42,1,1,1,1,1.083642725,0.056462362,,
25.44,25.44,1,1,1,1,1.084314861,0.057691894,,
25.46,25.46,1,1,1,1,1.083732132,0.05799206,,
25.48,25.48,1,1,1,1,1.083782796,0.056944694,,
25.49,25.49,1,1,1,1,1.083935254,0.056272745,,
25.51,25.51,1,1,1,1,1.083432898,0.05789306,,
25.53,25.53,1,1,1,1,1.083421722,0.05715657,,
25.55,25.55,1,1,1,1,1.083469592,0.05790079,,
25.56,25.56,1,1,1,1,1.08357269,0.057049841,,
25.58,25.58,1,1,1,1,1.083598953,0.05637547,,
25.6,25.6,1,1,1,1,1.083547544,0.056395121,,
25.62,25.62,1,1,1,1,1.083144654,0.057551078,,
25.64,25.64,1,1,1,1,1.083464936,0.055718701,,
25.65,25.65,1,1,1,1,1.083274946,0.054875948,,
25.67,25.67,1,1,1,1,1.083064001,0.058386941,,
25.69,25.69,1,1,1,1,1.083122768,0.056614075,,
25.71,25.71,1,1,1,1,1.083164864,0.057030097,,
25.73,25.73,1,1,1,1,1.083119042,0.057822,,
25.74,25.74,1,1,1,1,1.082820274,0.058159418,,
25.76,25.76,1,1,1,1,1.082965188,0.057168677,,
25.78,25.78,1,1,1,1,1.082901672,0.056089461,,
25.8,25.8,1,1,1,1,1.082753312,0.056763086,,
25.81,25.81,1,1,1,1,1.082668282,0.056708418,,
25.83,25.83,1,1,1,1,1.082606815,0.057465676,,
25.85,25.85,1,1,1,1,1.082636897,0.056233909,,
25.87,25.87,1,1,1,1,1.082712986,0.05697608,,
25.89,25.89,1,1,1,1,1.082265206,0.057156011,,
25.9,25.9,1,1,1,1,1.082155682,0.057426933,,
25.92,25.92,1,1,1,1,1.082250305,0.056609325,,
25.94,25.94,1,1,1,1,1.08232807,0.056234188,,
25.96,25.96,1,1,1,1,1.082053237,0.057056174,,
25.98,25.98,1,1,1,1,1.082377617,0.056841038,,
25.99,25.99,1,1,1,1,1.082136218,0.056772307,,
26.01,26.01,1,1,1,1,1.082261667,0.057075266,,
26.03,26.03,1,1,1,1,1.081808765,0.05740989,,
26.05,26.05,1,1,1,1,1.081847601,0.056531932,,
26.06,26.06,1,1,1,1,1.081895564,0.057501066,,
26.08,26.08,1,1,1,1,1.081593722,0.057354476,,
26.1,26.1,1,1,1,1,1.081444152,0.057511218,,
26.12,26.12,1,1,1,1,1.081409786,0.057329051,,
26.14,26.14,1,1,1,1,1.08146222,0.057137571,,
26.15,26.15,1,1,1,1,1.081378028,0.05796589,,
26.17,26.17,1,1,1,1,1.081467062,0.057008397,,
26.19,26.19,1,1,1,1,1.081249599,0.057588238,,
26.21,26.21,1,1,1,1,1.0811316,0.057946611,,
26.23,26.23,1,1,1,1,1.081025057,0.057498552,,
26.24,26.24,1,1,1,1,1.080993206,0.057179481,,
26.26,26.26,1,1,1,1,1.081112974,0.057759043,,
26.28,26.28,1,1,1,1,1.080982216,0.057022274,,
26.3,26.3,1,1,1,1,1.080853787,0.056423899,,
26.31,26.31,1,1,1,1,1.080919538,0.056627765,,
26.33,26.33,1,1,1,1,1.081021704,0.056702737,,
26.35,26.35,1,1,1,1,1.080650386,0.058647897,,
26.37,26.37,1,1,1,1,1.080699932,0.056688301,,
26.39,26.39,1,1,1,1,1.080490757,0.057087373,,
26.4,26.4,1,1,1,1,1.080714926,0.057017617,,
26.42,26.42,1,1,1,1,1.080526147,0.057651009,,
26.44,26.44,1,1,1,1,1.080258765,0.057042576,,
26.46,26.46,1,1,1,1,1.080251966,0.057621673,,
26.48,26.48,1,1,1,1,1.080463842,0.057799648,,
26.49,26.49,1,1,1,1,1.080322467,0.056805741,,
26.51,26.51,1,1,1,1,1.080189567,0.056677219,,
26.53,26.53,1,1,1,1,1.080170382,0.056182407,,
26.55,26.55,1,1,1,1,1.080071755,0.057034474,,
26.56,26.56,1,1,1,1,1.080025468,0.056337286,,
26.58,26.58,1,1,1,1,1.079961486,0.057398714,,
26.6,26.6,1,1,1,1,1.079933081,0.058186799,,
26.62,26.62,1,1,1,1,1.079900671,0.056992657,,
26.64,26.64,1,1,1,1,1.079867143,0.05729571,,
26.65,26.65,1,1,1,1,1.079918273,0.05709473,,
26.67,26.67,1,1,1,1,1.079771031,0.057526678,,
26.69,26.69,1,1,1,1,1.079781648,0.05663503,,
26.71,26.71,1,1,1,1,1.079538293,0.057160575,,
26.73,26.73,1,1,1,1,1.079593893,0.057204813,,
26.74,26.74,1,1,1,1,1.079513334,0.057321507,,
26.76,26.76,1,1,1,1,1.079405859,0.057563838,,
26.78,26.78,1,1,1,1,1.079307977,0.057346281,,
26.8,26.8,1,1,1,1,1.079285626,0.057178084,,
26.81,26.81,1,1,1,1,1.079231143,0.057624932,,
26.83,26.83,1,1,1,1,1.079101224,0.056669861,,
26.85,26.85,1,1,1,1,1.079096753,0.057411287,,
26.87,26.87,1,1,1,1,1.079122365,0.05742386,,
26.89,26.89,1,1,1,1,1.078962643,0.05609598,,
26.9,26.9,1,1,1,1,1.079015263,0.056436658,,
26.92,26.92,1,1,1,1,1.078973633,0.057142507,,
26.94,26.94,1,1,1,1,1.078798916,0.057193078,,
26.96,26.96,1,1,1,1,1.078582011,0.056239869,,
26.98,26.98,1,1,1,1,1.078775354,0.057241786,,
26.99,26.99,1,1,1,1,1.078812141,0.057651754,,
27.01,27.01,1,1,1,1,1.07867384,0.056783296,,
27.03,27.03,1,1,1,1,1.078260984,0.057215244,,
27.05,27.05,1,1,1,1,1.078262661,0.058371946,,
27.06,27.06,1,1,1,1,1.078233324,0.05852906,,
27.08,27.08,1,1,1,1,1.078329716,0.056899432,,
27.1,27.1,1,1,1,1,1.078013346,0.057496224,,
27.12,27.12,1,1,1,1,1.077936325,0.057568774,,
27.14,27.14,1,1,1,1,1.078151182,0.057430472,,
27.15,27.15,1,1,1,1,1.077987362,0.057372451,,
27.17,27.17,1,1,1,1,1.077771202,0.05773576,,
27.19,27.19,1,1,1,1,1.078324501,0.056583993,,
27.21,27.21,1,1,1,1,1.077645194,0.057622511,,
27.23,27.23,1,1,1,1,1.07745865,0.057612732,,
27.24,27.24,1,1,1,1,1.07756687,0.057174638,,
27.26,27.26,1,1,1,1,1.07773218,0.057261903,,
27.28,27.28,1,1,1,1,1.077587545,0.055852439,,
27.3,27.3,1,1,1,1,1.077230103,0.057565793,,
27.31,27.31,1,1,1,1,1.077210639,0.057411194,,
27.33,27.33,1,1,1,1,1.077184096,0.056537427,,
27.35,27.35,1,1,1,1,1.077138461,0.056108646,,
27.37,27.37,1,1,1,1,1.076847889,0.056784507,,
27.39,27.39,1,1,1,1,1.07676705,0.057499297,,
27.4,27.4,1,1,1,1,1.07660202,0.057217199,,
27.42,27.42,1,1,1,1,1.076612637,0.05681375,,
27.44,27.44,1,1,1,1,1.076524627,0.058205985,,
27.46,27.46,1,1,1,1,1.076676525,0.057457387,,
27.48,27.48,1,1,1,1,1.076498736,0.056889467,,
27.49,27.49,1,1,1,1,1.076455336,0.057804585,,
27.51,27.51,1,1,1,1,1.076442205,0.057349261,,
27.53,27.53,1,1,1,1,1.076164764,0.057147257,,
27.55,27.55,1,1,1,1,1.076156661,0.057008211,,
27.56,27.56,1,1,1,1,1.076350469,0.057569984,,
27.58,27.58,1,1,1,1,1.076037824,0.057552755,,
27.6,27.6,1,1,1,1,1.076230422,0.0570531,,
27.62,27.62,1,1,1,1,1.07614325,0.056578405,,
27.64,27.64,1,1,1,1,1.075760942,0.057705026,,
27.65,27.65,1,1,1,1,1.075823061,0.058512017,,
27.67,27.67,1,1,1,1,1.07582511,0.057414453,,
27.69,27.69,1,1,1,1,1.075687833,0.056787301,,
27.71,27.71,1,1,1,1,1.075541895,0.057551917,,
27.73,27.73,1,1,1,1,1.075695191,0.056220777,,
27.74,27.74,1,1,1,1,1.075500079,0.056927465,,
27.76,27.76,1,1,1,1,1.075544503,0.057374593,,
27.78,27.78,1,1,1,1,1.075263057,0.057965796,,
27.8,27.8,1,1,1,1,1.075060401,0.056803506,,
27.81,27.81,1,1,1,1,1.075080238,0.056368019,,
27.83,27.83,1,1,1,1,1.075209785,0.056016073,,
27.85,27.85,1,1,1,1,1.075207457,0.057625398,,
27.87,27.87,1,1,1,1,1.074729782,0.05719373,,
27.89,27.89,1,1,1,1,1.074509151,0.057666562,,
27.9,27.9,1,1,1,1,1.074626684,0.058140885,,
27.92,27.92,1,1,1,1,1.074634601,0.057496876,,
27.94,27.94,1,1,1,1,1.074618768,0.056695286,,
27.96,27.96,1,1,1,1,1.074658442,0.05654525,,
27.98,27.98,1,1,1,1,1.074015271,0.057260599,,
