Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)",,
29.85,29.85,1,1,1,1,1.85762218,0.057155732,,
29.87,29.87,1,1,1,1,1.858225491,0.05719522,,
29.89,29.89,1,1,1,1,1.858645704,0.056695845,,
29.9,29.9,1,1,1,1,1.85913856,0.056767277,,
29.92,29.92,1,1,1,1,1.85953195,0.056851935,,
29.94,29.94,1,1,1,1,1.859803338,0.056941435,,
29.96,29.96,1,1,1,1,1.859822895,0.056296587,,
29.98,29.98,1,1,1,1,1.860702623,0.056964438,,
29.99,29.99,1,1,1,1,1.860739131,0.057071634,,
30.01,30.01,1,1,1,1,1.860966932,0.057713687,,
30.03,30.03,1,1,1,1,1.861655552,0.057530124,,
30.05,30.05,1,1,1,1,1.86215679,0.057574641,,
30.06,30.06,1,1,1,1,1.862178955,0.057616644,,
30.08,30.08,1,1,1,1,1.862876516,0.057681836,,
30.1,30.1,1,1,1,1,1.863374773,0.057427119,,
30.12,30.12,1,1,1,1,1.863437545,0.057236385,,
30.14,30.14,1,1,1,1,1.86392742,0.05822191,,
30.15,30.15,1,1,1,1,1.864023533,0.058823451,,
30.17,30.17,1,1,1,1,1.86435676,0.059036072,,
30.19,30.19,1,1,1,1,1.865116347,0.057908706,,
30.21,30.21,1,1,1,1,1.865575675,0.058573857,,
30.23,30.23,1,1,1,1,1.865817446,0.059057306,,
30.24,30.24,1,1,1,1,1.865978379,0.059696846,,
30.26,30.26,1,1,1,1,1.86646099,0.060164742,,
30.28,30.28,1,1,1,1,1.866944533,0.060078222,,
30.29,30.29,1,1,1,1,1.867186304,0.060526188,,
30.3,30.3,1,1,1,1,1.867531452,0.060212612,,
30.31,30.31,1,1,1,1,1.867968056,0.058745686,,
30.33,30.33,1,1,2,1,1.868369084,0.060267281,,
30.33,0,1,1,2,1,1.868369084,0.060267281,,
30.35,0.02,1,1,2,1,1.867485818,0.058996677,,
30.37,0.04,1,1,2,1,1.866313841,0.057815202,,
30.38,0.05,1,1,2,1,1.866258893,0.058724359,,
30.39,0.06,1,1,2,1,1.866648372,0.058997888,,
30.4,0.07,1,1,2,1,1.866888467,0.058982149,,
30.42,0.09,1,1,2,1,1.867521022,0.059413817,,
30.44,0.11,1,1,2,1,1.868158978,0.060162228,,
30.46,0.13,1,1,2,1,1.869395215,0.060934853,,
30.48,0.15,1,1,2,1,1.870721419,0.060700998,,
30.49,0.16,1,1,2,1,1.87087043,0.060456432,,
30.51,0.18,1,1,2,1,1.870301206,0.059729908,,
30.53,0.2,1,1,2,1,1.8703718,0.059357472,,
30.55,0.22,1,1,2,1,1.870043974,0.058723055,,
30.56,0.23,1,1,2,1,1.870137852,0.058467686,,
30.58,0.25,1,1,2,1,1.870199878,0.06001899,,
30.6,0.27,1,1,2,1,1.870742466,0.059785135,,
30.62,0.29,1,1,2,1,1.871078674,0.059461035,,
30.64,0.31,1,1,2,1,1.871034529,0.059972145,,
30.65,0.32,1,1,2,1,1.871395882,0.059951656,,
30.67,0.34,1,1,2,1,1.872247856,0.061153714,,
30.69,0.36,1,1,2,1,1.872553516,0.060194638,,
30.71,0.38,1,1,2,1,1.87299012,0.060945842,,
30.73,0.4,1,1,2,1,1.873330984,0.061135832,,
30.74,0.41,1,1,2,1,1.873544816,0.060687214,,
30.76,0.43,1,1,2,1,1.873972666,0.061228964,,
30.78,0.45,1,1,2,1,1.874228966,0.060248096,,
30.8,0.47,1,1,2,1,1.874203075,0.061510876,,
30.81,0.48,1,1,2,1,1.874028731,0.06171111,,
30.83,0.5,1,1,2,1,1.874206241,0.061539188,,
30.85,0.52,1,1,2,1,1.874578025,0.061642099,,
30.87,0.54,1,1,2,1,1.874832835,0.060805306,,
30.89,0.56,1,1,2,1,1.87489393,0.060781371,,
30.9,0.57,1,1,2,1,1.875199218,0.061066076,,
30.92,0.59,1,1,2,1,1.875542503,0.059572328,,
30.94,0.61,1,1,2,1,1.87545142,0.058443472,,
30.96,0.63,1,1,2,1,1.87586828,0.057221763,,
30.97,0.64,1,1,2,1,1.876131285,0.057476014,,
30.99,0.66,1,1,2,1,1.876197409,0.058200862,,
31.01,0.68,1,1,2,1,1.876464326,0.057709403,,
31.03,0.7,1,1,2,1,1.876327422,0.057882071,,
31.05,0.72,1,1,2,1,1.876569752,0.059050135,,
31.06,0.73,1,1,2,1,1.876742605,0.058775581,,
31.08,0.75,1,1,2,1,1.876815435,0.057396386,,
31.1,0.77,1,1,2,1,1.876885843,0.058784056,,
31.12,0.79,1,1,2,1,1.877313506,0.05836254,,
31.14,0.81,1,1,2,1,1.877551738,0.057472102,,
31.15,0.82,1,1,2,1,1.877713975,0.057455339,,
31.17,0.84,1,1,2,1,1.878045153,0.057944935,,
31.19,0.86,1,1,2,1,1.878247809,0.058455579,,
31.21,0.88,1,1,2,1,1.878854286,0.057736598,,
31.22,0.89,1,1,2,1,1.879049678,0.057359226,,
31.24,0.91,1,1,2,1,1.879394826,0.057795271,,
31.26,0.93,1,1,2,1,1.879793059,0.057786051,,
31.28,0.95,1,1,2,1,1.880048242,0.058886036,,
31.3,0.97,1,1,2,1,1.880082142,0.05784817,,
31.31,0.98,1,1,2,1,1.880235624,0.058179442,,
31.33,1,1,1,2,1,1.880929273,0.058142282,,
31.35,1.02,1,1,2,1,1.880964849,0.057941023,,
31.37,1.04,1,1,2,1,1.881580081,0.057949498,,
31.39,1.06,1,1,2,1,1.881803412,0.058918446,,
31.4,1.07,1,1,2,1,1.882093985,0.058266614,,
31.42,1.09,1,1,2,1,1.882049468,0.058797933,,
31.44,1.11,1,1,2,1,1.882318247,0.057872385,,
31.46,1.13,1,1,2,1,1.88222437,0.058217719,,
31.47,1.14,1,1,2,1,1.88252854,0.057739299,,
31.49,1.16,1,1,2,1,1.883206729,0.057923328,,
31.51,1.18,1,1,2,1,1.883442167,0.05723983,,
31.53,1.2,1,1,2,1,1.883385543,0.058744196,,
31.55,1.22,1,1,2,1,1.883806315,0.058133714,,
31.56,1.23,1,1,2,1,1.88404939,0.058600679,,
31.58,1.25,1,1,2,1,1.884459917,0.05832864,,
31.6,1.27,1,1,2,1,1.884792772,0.057395641,,
31.62,1.29,1,1,2,1,1.884942901,0.057523884,,
31.63,1.3,1,1,2,1,1.88506211,0.056512468,,
31.64,1.31,1,1,2,1,1.885164369,0.056769606,,
31.65,1.32,1,1,2,1,1.885250982,0.058565196,,
31.67,1.34,1,1,2,1,1.885359016,0.058681145,,
31.69,1.36,1,1,2,1,1.885748122,0.057688355,,
31.71,1.38,1,1,2,1,1.886175599,0.058506709,,
31.72,1.39,1,1,2,1,1.886352364,0.05835006,,
31.74,1.41,1,1,2,1,1.886684288,0.057692267,,
31.76,1.43,1,1,2,1,1.886914324,0.058442354,,
31.78,1.45,1,1,2,1,1.886796978,0.058561936,,
31.8,1.47,1,1,2,1,1.887014535,0.058201887,,
31.81,1.48,1,1,2,1,1.887057376,0.05769413,,
31.83,1.5,1,1,2,1,1.88767745,0.0581461,,
31.85,1.52,1,1,2,1,1.887586553,0.05816156,,
31.87,1.54,1,1,2,1,1.888167512,0.057007559,,
31.89,1.56,1,1,2,1,1.888413754,0.058550574,,
31.9,1.57,1,1,2,1,1.888545629,0.059288274,,
31.92,1.59,1,1,2,1,1.88897143,0.057450216,,
31.94,1.61,1,1,2,1,1.88884328,0.057508983,,
31.96,1.63,1,1,2,1,1.889118765,0.05871756,,
31.97,1.64,1,1,2,1,1.889276903,0.05882252,,
31.99,1.66,1,1,2,1,1.889473785,0.058441143,,
32.01,1.68,1,1,2,1,1.889904615,0.057074707,,
32.02,1.69,1,1,2,1,1.889779445,0.057454035,,
32.04,1.71,1,1,2,1,1.890214932,0.057583861,,
32.06,1.73,1,1,2,1,1.890762922,0.058066566,,
32.08,1.75,1,1,2,1,1.890773725,0.057871081,,
32.09,1.76,1,1,2,1,1.891056661,0.057396293,,
32.11,1.78,1,1,2,1,1.891247582,0.057854224,,
32.13,1.8,1,1,2,1,1.891431053,0.058030896,,
32.15,1.82,1,1,2,1,1.891614709,0.057787355,,
32.16,1.83,1,1,2,1,1.891715292,0.057650916,,
32.18,1.85,1,1,2,1,1.892158229,0.057808682,,
32.2,1.87,1,1,2,1,1.892508593,0.057495944,,
32.22,1.89,1,1,2,1,1.892420862,0.058881193,,
32.23,1.9,1,1,2,1,1.892657791,0.058545172,,
32.25,1.92,1,1,2,1,1.892890621,0.057999976,,
32.27,1.94,1,1,2,1,1.893242103,0.058189686,,
32.29,1.96,1,1,2,1,1.893691,0.058629643,,
32.31,1.98,1,1,2,1,1.893821758,0.058694743,,
32.33,2,1,1,2,1,1.893941712,0.058105309,,
32.34,2.01,1,1,2,1,1.894145672,0.057464093,,
32.36,2.03,1,1,2,1,1.894394707,0.057180785,,
32.38,2.05,1,1,2,1,1.894708004,0.058140233,,
32.4,2.07,1,1,2,1,1.894988705,0.05683247,,
32.41,2.08,1,1,2,1,1.895035271,0.058003236,,
32.43,2.1,1,1,2,1,1.89526717,0.057642628,,
32.45,2.12,1,1,2,1,1.895458092,0.05835956,,
32.47,2.14,1,1,2,1,1.895767663,0.057619624,,
32.48,2.15,1,1,2,1,1.896093067,0.057587679,,
32.5,2.17,1,1,2,1,1.896113556,0.057805236,,
32.52,2.19,1,1,2,1,1.896059167,0.058576092,,
32.54,2.21,1,1,2,1,1.896594678,0.058626849,,
32.56,2.23,1,1,2,1,1.896761012,0.057824329,,
32.58,2.25,1,1,2,1,1.897316266,0.057756994,,
32.59,2.26,1,1,2,1,1.89749657,0.057003088,,
32.61,2.28,1,1,2,1,1.89765713,0.057094824,,
32.63,2.3,1,1,2,1,1.897497129,0.05830368,,
32.65,2.32,1,1,2,1,1.898029473,0.058288779,,
32.66,2.33,1,1,2,1,1.897958134,0.057790335,,
32.68,2.35,1,1,2,1,1.898249824,0.058573391,,
32.7,2.37,1,1,2,1,1.898716044,0.057684444,,
32.72,2.39,1,1,2,1,1.898730014,0.0590479,,
32.73,2.4,1,1,2,1,1.8988509,0.058999285,,
32.75,2.42,1,1,2,1,1.899143894,0.058447663,,
32.77,2.44,1,1,2,1,1.89918096,0.058007892,,
32.79,2.46,1,1,2,1,1.899695796,0.057565235,,
32.81,2.48,1,1,2,1,1.899855424,0.058771577,,
32.83,2.5,1,1,2,1,1.900225904,0.057785399,,
32.84,2.51,1,1,2,1,1.900310468,0.057498738,,
32.86,2.53,1,1,2,1,1.900327791,0.057691615,,
32.88,2.55,1,1,2,1,1.90058614,0.059228018,,
32.9,2.57,1,1,2,1,1.900908564,0.058009103,,
32.91,2.58,1,1,2,1,1.90098307,0.058618281,,
32.93,2.6,1,1,2,1,1.901131895,0.058570784,,
32.95,2.62,1,1,2,1,1.901716766,0.058844034,,
32.97,2.64,1,1,2,1,1.901689571,0.057592895,,
32.98,2.65,1,1,2,1,1.901756999,0.058517233,,
33,2.67,1,1,2,1,1.90200827,0.058006402,,
33.02,2.69,1,1,2,1,1.902566318,0.058067031,,
33.04,2.71,1,1,2,1,1.902569112,0.059091952,,
33.06,2.73,1,1,2,1,1.902998638,0.058134738,,
33.08,2.75,1,1,2,1,1.903176521,0.059119705,,
33.09,2.76,1,1,2,1,1.903259222,0.059018191,,
33.11,2.78,1,1,2,1,1.903524835,0.058947597,,
33.13,2.8,1,1,2,1,1.903949332,0.059698988,,
33.15,2.82,1,1,2,1,1.904204328,0.059311278,,
33.16,2.83,1,1,2,1,1.904501793,0.059208926,,
33.18,2.85,1,1,2,1,1.904808943,0.058508664,,
33.2,2.87,1,1,2,1,1.904979561,0.058232341,,
33.22,2.89,1,1,2,1,1.905245919,0.059574377,,
33.23,2.9,1,1,2,1,1.905302358,0.05917279,,
33.25,2.92,1,1,2,1,1.90563782,0.059521198,,
33.27,2.94,1,1,2,1,1.906238523,0.05917633,,
33.29,2.96,1,1,2,1,1.906522763,0.059783366,,
33.31,2.98,1,1,2,1,1.906501528,0.059744809,,
33.33,3,1,1,2,1,1.906928819,0.059179123,,
33.34,3.01,1,1,2,1,1.907068145,0.059720594,,
33.36,3.03,1,1,2,1,1.907347169,0.060610194,,
33.38,3.05,1,1,2,1,1.907895346,0.059248321,,
33.4,3.07,1,1,2,1,1.90811104,0.060133822,,
33.41,3.08,1,1,2,1,1.908454326,0.060825702,,
33.43,3.1,1,1,2,1,1.90844911,0.06058095,,
33.45,3.12,1,1,2,1,1.908534233,0.060217176,,
33.47,3.14,1,1,2,1,1.908950907,0.061344914,,
33.48,3.15,1,1,2,1,1.909255822,0.060735829,,
33.5,3.17,1,1,2,1,1.90903305,0.062455982,,
33.52,3.19,1,1,2,1,1.909476359,0.060239248,,
33.54,3.21,1,1,2,1,1.909771216,0.062181521,,
33.56,3.23,1,1,2,1,1.910100531,0.060905796,,
33.58,3.25,1,1,2,1,1.910293315,0.060506631,,
33.59,3.26,1,1,2,1,1.910354969,0.061751436,,
33.61,3.28,1,1,2,1,1.910559487,0.062011369,,
33.63,3.3,1,1,2,1,1.910683726,0.061756466,,
33.65,3.32,1,1,2,1,1.911088665,0.061138719,,
33.66,3.33,1,1,2,1,1.911171366,0.061437301,,
33.68,3.35,1,1,2,1,1.911144358,0.061009824,,
33.7,3.37,1,1,2,1,1.911802803,0.062345155,,
33.72,3.39,1,1,2,1,1.911914934,0.061466545,,
33.73,3.4,1,1,2,1,1.911851232,0.062151533,,
33.75,3.42,1,1,2,1,1.912415986,0.061400328,,
33.77,3.44,1,1,2,1,1.912592937,0.061902869,,
33.79,3.46,1,1,2,1,1.91286656,0.062154699,,
33.81,3.48,1,1,2,1,1.912902695,0.061170477,,
33.83,3.5,1,1,2,1,1.913378973,0.061186589,,
33.84,3.51,1,1,2,1,1.913453665,0.060958974,,
33.86,3.53,1,1,2,1,1.913785589,0.061275158,,
33.88,3.55,1,1,2,1,1.913888779,0.060323346,,
33.9,3.57,1,1,2,1,1.914088641,0.061628129,,
33.91,3.58,1,1,2,1,1.914246407,0.060564093,,
33.93,3.6,1,1,2,1,1.914486688,0.06156899,,
33.95,3.62,1,1,2,1,1.914802966,0.06222669,,
33.97,3.64,1,1,2,1,1.914846738,0.06337883,,
33.98,3.65,1,1,2,1,1.914983083,0.062923878,,
34,3.67,1,1,2,1,1.915419315,0.060936157,,
34.02,3.69,1,1,2,1,1.915581737,0.061338115,,
34.04,3.71,1,1,2,1,1.915998597,0.061827991,,
34.06,3.73,1,1,2,1,1.9161396,0.061565172,,
34.08,3.75,1,1,2,1,1.916127679,0.061158277,,
34.09,3.76,1,1,2,1,1.916259927,0.06132815,,
34.11,3.78,1,1,2,1,1.91667362,0.062241219,,
34.13,3.8,1,1,2,1,1.917025474,0.060998555,,
34.15,3.82,1,1,2,1,1.917129782,0.061920658,,
34.16,3.83,1,1,2,1,1.917275068,0.062141567,,
34.18,3.85,1,1,2,1,1.91759712,0.061227567,,
34.2,3.87,1,1,2,1,1.917592277,0.06143814,,
34.22,3.89,1,1,2,1,1.918196519,0.061574485,,
34.23,3.9,1,1,2,1,1.918268417,0.061713066,,
34.25,3.92,1,1,2,1,1.918236938,0.060789194,,
34.27,3.94,1,1,2,1,1.918607418,0.061975326,,
34.29,3.96,1,1,2,1,1.919169937,0.061473157,,
34.3,3.97,1,1,2,1,1.91905613,0.062290113,,
34.32,3.99,1,1,2,1,1.919450824,0.060560089,,
34.34,4.01,1,1,2,1,1.919684586,0.06026458,,
34.36,4.03,1,1,2,1,1.91963355,0.061495416,,
34.38,4.05,1,1,2,1,1.920253624,0.060501974,,
34.4,4.07,1,1,2,1,1.920374323,0.061673298,,
34.41,4.08,1,1,2,1,1.92065521,0.061673205,,
34.43,4.1,1,1,2,1,1.920723942,0.06190734,,
34.45,4.12,1,1,2,1,1.92118178,0.060979091,,
34.47,4.14,1,1,2,1,1.921389093,0.062288158,,
34.48,4.15,1,1,2,1,1.921491352,0.062394701,,
34.5,4.17,1,1,2,1,1.921905418,0.061374996,,
34.52,4.19,1,1,2,1,1.922215362,0.06080782,,
34.54,4.21,1,1,2,1,1.922610802,0.06237179,,
34.55,4.22,1,1,2,1,1.922759627,0.061401259,,
34.57,4.24,1,1,2,1,1.92292652,0.060964376,,
34.59,4.26,1,1,2,1,1.923085217,0.06115865,,
34.61,4.28,1,1,2,1,1.923787435,0.06245533,,
34.63,4.3,1,1,2,1,1.923731928,0.061716512,,
34.65,4.32,1,1,2,1,1.924207834,0.061300397,,
34.66,4.33,1,1,2,1,1.924405274,0.061401632,,
34.68,4.35,1,1,2,1,1.924504925,0.061458722,,
34.7,4.37,1,1,2,1,1.924710375,0.061250757,,
34.72,4.39,1,1,2,1,1.925194477,0.061370712,,
34.73,4.4,1,1,2,1,1.92531648,0.061742868,,
34.75,4.42,1,1,2,1,1.925369565,0.061751995,,
34.77,4.44,1,1,2,1,1.92573334,0.060587469,,
34.79,4.46,1,1,2,1,1.925727752,0.061909202,,
34.8,4.47,1,1,2,1,1.925904703,0.061640237,,
34.82,4.49,1,1,2,1,1.926258978,0.061461329,,
34.84,4.51,1,1,2,1,1.926658143,0.060970336,,
34.86,4.53,1,1,2,1,1.927110394,0.061139092,,
34.88,4.55,1,1,2,1,1.927050603,0.0607742,,
34.9,4.57,1,1,2,1,1.927071092,0.061186776,,
34.91,4.58,1,1,2,1,1.92696846,0.061298348,,
34.93,4.6,1,1,2,1,1.927457404,0.061871484,,
34.95,4.62,1,1,2,1,1.927630072,0.061531365,,
34.97,4.64,1,1,2,1,1.92818514,0.060840044,,
34.98,4.65,1,1,2,1,1.928463791,0.061576441,,
35,4.67,1,1,2,1,1.928382953,0.061323307,,
35.02,4.69,1,1,2,1,1.928745796,0.061395764,,
35.04,4.71,1,1,2,1,1.928765726,0.061681587,,
35.05,4.72,1,1,2,1,1.929240142,0.060771592,,
35.07,4.74,1,1,2,1,1.929495324,0.06148871,,
35.09,4.76,1,1,2,1,1.929639866,0.061721262,,
35.11,4.78,1,1,2,1,1.930098449,0.060383976,,
35.13,4.8,1,1,2,1,1.930249696,0.060675945,,
35.15,4.82,1,1,2,1,1.930372817,0.061572157,,
35.16,4.83,1,1,2,1,1.930404109,0.060975924,,
35.18,4.85,1,1,2,1,1.930851889,0.060983561,,
35.2,4.87,1,1,2,1,1.931105767,0.061310548,,
35.22,4.89,1,1,2,1,1.931054172,0.0617004,,
35.23,4.9,1,1,2,1,1.931147118,0.062072184,,
35.25,4.92,1,1,2,1,1.931443279,0.060977787,,
35.27,4.94,1,1,2,1,1.932059255,0.060907006,,
35.29,4.96,1,1,2,1,1.932064843,0.061200187,,
35.3,4.97,1,1,2,1,1.932099489,0.061269477,,
35.32,4.99,1,1,2,1,1.932790716,0.061445776,,
35.34,5.01,1,1,2,1,1.933102151,0.06048074,,
35.36,5.03,1,1,2,1,1.933361617,0.061428826,,
35.38,5.05,1,1,2,1,1.933610466,0.060811173,,
35.4,5.07,1,1,2,1,1.933435191,0.06062109,,
35.41,5.08,1,1,2,1,1.933615496,0.060864259,,
35.43,5.1,1,1,2,1,1.934081529,0.061415881,,
35.45,5.12,1,1,2,1,1.934371729,0.061308127,,
35.47,5.14,1,1,2,1,1.934498017,0.061429664,,
35.48,5.15,1,1,2,1,1.934800138,0.061354507,,
35.5,5.17,1,1,2,1,1.935141188,0.061301794,,
35.52,5.19,1,1,2,1,1.935313297,0.061384682,,
35.54,5.21,1,1,2,1,1.93569309,0.062193163,,
35.55,5.22,1,1,2,1,1.935845827,0.062433165,,
35.57,5.24,1,1,2,1,1.935750087,0.060807355,,
35.59,5.26,1,1,2,1,1.936097656,0.061484706,,
35.61,5.28,1,1,2,1,1.936442991,0.061423611,,
35.63,5.3,1,1,2,1,1.936540593,0.062574539,,
35.65,5.32,1,1,2,1,1.936719221,0.061020255,,
35.66,5.33,1,1,2,1,1.937174638,0.061160885,,
35.68,5.35,1,1,2,1,1.937545677,0.062110182,,
35.7,5.37,1,1,2,1,1.937763606,0.061033294,,
35.72,5.39,1,1,2,1,1.937899393,0.061176345,,
35.73,5.4,1,1,2,1,1.938047473,0.060707983,,
35.75,5.42,1,1,2,1,1.93813688,0.062247179,,
35.77,5.44,1,1,2,1,1.938720633,0.061036553,,
35.79,5.46,1,1,2,1,1.93879011,0.061610434,,
35.8,5.47,1,1,2,1,1.93886443,0.061084144,,
35.82,5.49,1,1,2,1,1.939189647,0.062169041,,
35.84,5.51,1,1,2,1,1.939298612,0.06059194,,
35.86,5.53,1,1,2,1,1.939705786,0.061132293,,
35.88,5.55,1,1,2,1,1.939798732,0.0613112,,
35.9,5.57,1,1,2,1,1.940021319,0.060933456,,
35.91,5.58,1,1,2,1,1.940334429,0.060251448,,
35.93,5.6,1,1,2,1,1.94055031,0.061444286,,
35.95,5.62,1,1,2,1,1.940719997,0.061744731,,
35.97,5.64,1,1,2,1,1.941059743,0.061449129,,
35.98,5.65,1,1,2,1,1.941320141,0.061029475,,
36,5.67,1,1,2,1,1.941545149,0.060824957,,
36.02,5.69,1,1,2,1,1.941589852,0.062271208,,
36.04,5.71,1,1,2,1,1.941914884,0.061475858,,
36.05,5.72,1,1,2,1,1.941975978,0.061887968,,
36.07,5.74,1,1,2,1,1.942404759,0.061340258,,
36.09,5.76,1,1,2,1,1.942260591,0.061655045,,
36.11,5.78,1,1,2,1,1.942989816,0.061663147,,
36.13,5.8,1,1,2,1,1.943022226,0.062063709,,
36.15,5.82,1,1,2,1,1.943549727,0.061532948,,
36.16,5.83,1,1,2,1,1.943882396,0.060566422,,
36.18,5.85,1,1,2,1,1.943886121,0.06105816,,
36.2,5.87,1,1,2,1,1.944156763,0.061873998,,
36.22,5.89,1,1,2,1,1.944494647,0.061521493,,
36.23,5.9,1,1,2,1,1.944516626,0.061027799,,
36.25,5.92,1,1,2,1,1.944792298,0.061408151,,
36.27,5.94,1,1,2,1,1.945261871,0.061575975,,
36.29,5.96,1,1,2,1,1.945525062,0.061477069,,
36.3,5.97,1,1,2,1,1.945620802,0.06124787,,
36.32,5.99,1,1,2,1,1.945612234,0.061313994,,
36.34,6.01,1,1,2,1,1.946318922,0.061811041,,
36.36,6.03,1,1,2,1,1.946400506,0.061360095,,
36.38,6.05,1,1,2,1,1.946577084,0.061027147,,
36.4,6.07,1,1,2,1,1.946768564,0.061718281,,
36.41,6.08,1,1,2,1,1.947071803,0.061347242,,
36.43,6.1,1,1,2,1,1.947532621,0.061228033,,
36.45,6.12,1,1,2,1,1.947618862,0.061715953,,
36.47,6.14,1,1,2,1,1.947761727,0.062153954,,
36.48,6.15,1,1,2,1,1.947833625,0.062765554,,
36.5,6.17,1,1,2,1,1.948077259,0.061603449,,
36.52,6.19,1,1,2,1,1.948562664,0.061470363,,
36.54,6.21,1,1,2,1,1.948958476,0.062533189,,
36.55,6.22,1,1,2,1,1.948962202,0.062378868,,
36.57,6.24,1,1,2,1,1.949272518,0.061059464,,
36.59,6.26,1,1,2,1,1.949331378,0.061661843,,
36.61,6.28,1,1,2,1,1.94969478,0.061620306,,
36.63,6.3,1,1,2,1,1.949740601,0.06163232,,
36.65,6.32,1,1,2,1,1.95036794,0.061463565,,
36.66,6.33,1,1,2,1,1.950283003,0.061355811,,
36.68,6.35,1,1,2,1,1.950422329,0.061910134,,
36.7,6.37,1,1,2,1,1.950790947,0.061609223,,
36.72,6.39,1,1,2,1,1.950633181,0.061324425,,
36.73,6.4,1,1,2,1,1.950842356,0.061178487,,
36.75,6.42,1,1,2,1,1.951352534,0.061051082,,
36.77,6.44,1,1,2,1,1.951560778,0.061319396,,
36.79,6.46,1,1,2,1,1.951831048,0.061388779,,
36.8,6.47,1,1,2,1,1.95184241,0.061947759,,
36.82,6.49,1,1,2,1,1.952067045,0.061179884,,
36.84,6.51,1,1,2,1,1.952261505,0.0606291,,
36.86,6.53,1,1,2,1,1.952424859,0.062032789,,
36.88,6.55,1,1,2,1,1.95289704,0.061554462,,
36.9,6.57,1,1,2,1,1.953054247,0.061660539,,
36.91,6.58,1,1,2,1,1.953354133,0.061456207,,
36.93,6.6,1,1,2,1,1.953369034,0.061066356,,
36.95,6.62,1,1,2,1,1.953840283,0.06081881,,
36.97,6.64,1,1,2,1,1.954191578,0.061318558,,
36.98,6.65,1,1,2,1,1.954374676,0.0618021,,
37,6.67,1,1,2,1,1.954145757,0.062302966,,
37.02,6.69,1,1,2,1,1.954919313,0.062469486,,
37.04,6.71,1,1,2,1,1.954864365,0.06197216,,
37.05,6.72,1,1,2,1,1.955028837,0.061278883,,
37.07,6.74,1,1,2,1,1.955422973,0.061502028,,
37.09,6.76,1,1,2,1,1.955758249,0.061841495,,
37.11,6.78,1,1,2,1,1.956040626,0.061234552,,
37.13,6.8,1,1,2,1,1.956009333,0.062283035,,
37.15,6.82,1,1,2,1,1.956449104,0.061372109,,
37.16,6.83,1,1,2,1,1.956629222,0.061029103,,
37.18,6.85,1,1,2,1,1.956957047,0.061594974,,
37.2,6.87,1,1,2,1,1.956934882,0.061844196,,
37.22,6.89,1,1,2,1,1.957243522,0.061299466,,
37.23,6.9,1,1,2,1,1.957609159,0.061383843,,
37.25,6.92,1,1,2,1,1.957655912,0.061288662,,
37.27,6.94,1,1,2,1,1.958057126,0.061921775,,
37.29,6.96,1,1,2,1,1.958237988,0.062012207,,
37.3,6.97,1,1,2,1,1.958184344,0.061936956,,
37.32,6.99,1,1,2,1,1.958752637,0.061828829,,
37.34,7.01,1,1,2,1,1.958930334,0.061958283,,
37.36,7.03,1,1,2,1,1.959275854,0.061477255,,
37.38,7.05,1,1,2,1,1.959231896,0.062599219,,
37.4,7.07,1,1,2,1,1.959635904,0.061765779,,
37.41,7.08,1,1,2,1,1.959727732,0.060963165,,
37.43,7.1,1,1,2,1,1.960552325,0.061515439,,
37.45,7.12,1,1,2,1,1.960333092,0.062070787,,
37.47,7.14,1,1,2,1,1.960597587,0.061940961,,
37.48,7.15,1,1,2,1,1.96066278,0.061933417,,
37.5,7.17,1,1,2,1,1.961116334,0.062466506,,
37.52,7.19,1,1,2,1,1.961267953,0.061090477,,
37.54,7.21,1,1,2,1,1.961506744,0.061737467,,
37.55,7.22,1,1,2,1,1.961468188,0.061770156,,
37.57,7.24,1,1,2,1,1.961854128,0.062261801,,
37.59,7.26,1,1,2,1,1.962289428,0.061770529,,
37.61,7.28,1,1,2,1,1.962499534,0.061444379,,
37.63,7.3,1,1,2,1,1.962855672,0.061727222,,
37.65,7.32,1,1,2,1,1.962767941,0.06151842,,
37.66,7.33,1,1,2,1,1.963092973,0.061725453,,
37.68,7.35,1,1,2,1,1.963531067,0.060628541,,
37.7,7.37,1,1,2,1,1.963610416,0.061805453,,
37.72,7.39,1,1,2,1,1.963601103,0.06186692,,
37.73,7.4,1,1,2,1,1.96398518,0.061763264,,
37.75,7.42,1,1,2,1,1.964283948,0.061093643,,
37.77,7.44,1,1,2,1,1.964529259,0.061833393,,
37.79,7.46,1,1,2,1,1.964705837,0.062330812,,
37.8,7.47,1,1,2,1,1.964869936,0.061340444,,
37.82,7.49,1,1,2,1,1.96524023,0.060922932,,
37.84,7.51,1,1,2,1,1.965466355,0.06132992,,
37.86,7.53,1,1,2,1,1.965577928,0.061406102,,
37.88,7.55,1,1,2,1,1.965807965,0.062010251,,
37.9,7.57,1,1,2,1,1.966012483,0.061552599,,
37.91,7.58,1,1,2,1,1.966114742,0.062135514,,
37.93,7.6,1,1,2,1,1.966319447,0.062243175,,
37.95,7.62,1,1,2,1,1.966537376,0.061560422,,
37.97,7.64,1,1,2,1,1.966840056,0.061355066,,
37.98,7.65,1,1,2,1,1.967088533,0.060852617,,
38,7.67,1,1,2,1,1.967447651,0.062848348,,
38.02,7.69,1,1,2,1,1.967415427,0.061445404,,
