Time,PSIA,MASSFLOW,TOTAL_MASS,TOTAL_VOLUME
2023-05-01T12:03:49.206,62.68,8.729,1008.47,263.71
2023-05-01T12:03:50.271,62.69,8.727,1008.63,263.74
2023-05-01T12:03:51.319,62.68,8.723,1008.78,263.78
2023-05-01T12:03:52.410,62.69,8.721,1008.94,263.82
2023-05-01T12:03:53.447,62.69,8.72,1009.09,263.85
2023-05-01T12:03:54.501,62.69,8.717,1009.24,263.89
2023-05-01T12:03:55.587,62.69,8.715,1009.4,263.93
2023-05-01T12:03:56.640,62.69,8.713,1009.55,263.96
2023-05-01T12:03:57.694,62.69,8.711,1009.71,264
2023-05-01T12:03:58.763,62.69,8.709,1009.86,264.03
2023-05-01T12:03:59.833,62.69,8.708,1010.02,264.07
2023-05-01T12:04:00.889,62.69,8.705,1010.17,264.11
2023-05-01T12:04:01.940,62.69,8.704,1010.32,264.14
2023-05-01T12:04:02.993,62.69,8.702,1010.47,264.18
2023-05-01T12:04:04.063,62.69,8.7,1010.63,264.21
2023-05-01T12:04:05.118,62.69,8.698,1010.78,264.25
2023-05-01T12:04:06.202,62.69,8.696,1010.94,264.29
2023-05-01T12:04:07.256,62.69,8.694,1011.09,264.32
2023-05-01T12:04:08.294,62.69,8.691,1011.24,264.36
2023-05-01T12:04:09.379,62.69,8.688,1011.4,264.4
2023-05-01T12:04:10.448,62.69,8.688,1011.55,264.43
2023-05-01T12:04:11.502,62.69,8.686,1011.71,264.47
2023-05-01T12:04:12.539,62.69,8.684,1011.86,264.5
2023-05-01T12:04:13.621,62.69,8.683,1012.01,264.54
2023-05-01T12:04:14.678,62.69,8.681,1012.16,264.58
2023-05-01T12:04:15.733,62.69,8.68,1012.32,264.61
2023-05-01T12:04:16.819,62.7,8.677,1012.47,264.65
2023-05-01T12:04:17.871,62.7,8.677,1012.63,264.68
2023-05-01T12:04:18.925,62.7,8.675,1012.78,264.72
2023-05-01T12:04:20.010,62.7,8.673,1012.94,264.76
2023-05-01T12:04:21.080,62.7,8.671,1013.09,264.79
2023-05-01T12:04:22.150,62.7,8.67,1013.24,264.83
2023-05-01T12:04:23.235,62.7,8.669,1013.4,264.87
2023-05-01T12:04:24.336,62.7,8.668,1013.56,264.9
2023-05-01T12:04:25.422,62.7,8.666,1013.72,264.94
2023-05-01T12:04:26.507,62.7,8.665,1013.87,264.98
2023-05-01T12:04:27.545,62.7,8.663,1014.02,265.01
2023-05-01T12:04:28.647,62.7,8.662,1014.18,265.05
2023-05-01T12:04:29.701,62.7,8.662,1014.33,265.08
2023-05-01T12:04:30.765,62.7,8.661,1014.48,265.12
2023-05-01T12:04:31.839,62.7,8.66,1014.64,265.16
2023-05-01T12:04:32.893,62.7,8.658,1014.79,265.19
2023-05-01T12:04:34.006,62.7,8.657,1014.95,265.23
2023-05-01T12:04:35.048,62.7,8.656,1015.1,265.27
2023-05-01T12:04:36.102,62.7,8.651,1015.26,265.3
2023-05-01T12:04:37.187,62.7,8.649,1015.41,265.34
2023-05-01T12:04:38.272,62.7,8.648,1015.57,265.37
2023-05-01T12:04:39.310,62.7,8.648,1015.72,265.41
2023-05-01T12:04:40.396,62.7,8.647,1015.87,265.45
2023-05-01T12:04:41.435,62.7,8.645,1016.02,265.48
2023-05-01T12:04:42.534,62.7,8.645,1016.18,265.52
2023-05-01T12:04:43.589,62.7,8.645,1016.33,265.55
2023-05-01T12:04:44.650,62.7,8.644,1016.49,265.59
2023-05-01T12:04:45.727,62.7,8.644,1016.64,265.63
2023-05-01T12:04:46.813,62.7,8.644,1016.8,265.66
2023-05-01T12:04:47.878,62.7,8.644,1016.95,265.7
2023-05-01T12:04:48.952,62.7,8.642,1017.11,265.74
2023-05-01T12:04:50.037,62.7,8.642,1017.26,265.77
2023-05-01T12:04:51.123,62.7,8.644,1017.42,265.81
2023-05-01T12:04:52.192,62.7,8.643,1017.57,265.85
2023-05-01T12:04:53.246,62.7,8.641,1017.72,265.88
2023-05-01T12:04:54.347,62.7,8.641,1017.88,265.92
2023-05-01T12:04:55.401,62.7,8.64,1018.03,265.95
2023-05-01T12:04:56.455,62.7,8.64,1018.19,265.99
2023-05-01T12:04:57.556,62.7,8.639,1018.34,266.03
2023-05-01T12:04:58.594,62.7,8.639,1018.49,266.06
2023-05-01T12:04:59.631,62.7,8.638,1018.64,266.1
2023-05-01T12:05:00.670,62.7,8.637,1018.79,266.13
2023-05-01T12:05:01.771,62.7,8.637,1018.95,266.17
2023-05-01T12:05:02.840,62.7,8.637,1019.1,266.21
2023-05-01T12:05:03.942,62.7,8.637,1019.26,266.24
2023-05-01T12:05:05.027,62.7,8.634,1019.42,266.28
2023-05-01T12:05:06.112,62.7,8.636,1019.57,266.32
2023-05-01T12:05:07.178,62.7,8.638,1019.73,266.35
2023-05-01T12:05:08.252,62.7,8.637,1019.88,266.39
2023-05-01T12:05:09.337,62.7,8.637,1020.04,266.42
2023-05-01T12:05:10.407,62.7,8.637,1020.19,266.46
2023-05-01T12:05:11.444,62.7,8.635,1020.34,266.5
2023-05-01T12:05:12.530,62.7,8.635,1020.5,266.53
2023-05-01T12:05:13.585,62.7,8.635,1020.65,266.57
2023-05-01T12:05:14.637,62.7,8.634,1020.8,266.6
2023-05-01T12:05:15.732,62.7,8.635,1020.96,266.64
2023-05-01T12:05:16.776,62.7,8.634,1021.11,266.68
2023-05-01T12:05:17.861,62.7,8.634,1021.26,266.71
2023-05-01T12:05:18.931,62.7,8.635,1021.42,266.75
2023-05-01T12:05:20.017,62.7,8.636,1021.57,266.79
2023-05-01T12:05:21.070,62.7,8.637,1021.73,266.82
2023-05-01T12:05:22.140,62.7,8.636,1021.88,266.86
2023-05-01T12:05:23.194,62.7,8.636,1022.03,266.89
2023-05-01T12:05:24.263,62.7,8.636,1022.18,266.93
2023-05-01T12:05:25.381,62.7,8.636,1022.34,266.97
2023-05-01T12:05:26.434,62.7,8.636,1022.5,267
2023-05-01T12:05:27.472,62.7,8.637,1022.65,267.04
2023-05-01T12:05:28.525,62.7,8.637,1022.8,267.07
2023-05-01T12:05:29.611,62.7,8.637,1022.95,267.11
2023-05-01T12:05:30.696,62.7,8.638,1023.11,267.15
2023-05-01T12:05:31.766,62.7,8.638,1023.26,267.18
2023-05-01T12:05:32.835,62.7,8.637,1023.42,267.22
2023-05-01T12:05:33.889,62.7,8.639,1023.57,267.25
2023-05-01T12:05:34.974,62.7,8.639,1023.72,267.29
2023-05-01T12:05:36.044,62.7,8.639,1023.88,267.33
2023-05-01T12:05:37.097,62.7,8.639,1024.03,267.36
2023-05-01T12:05:38.183,62.7,8.64,1024.19,267.4
2023-05-01T12:05:39.253,62.7,8.639,1024.34,267.44
2023-05-01T12:05:40.339,62.7,8.64,1024.5,267.47
2023-05-01T12:05:41.424,62.7,8.64,1024.65,267.51
2023-05-01T12:05:42.484,62.7,8.641,1024.8,267.54
2023-05-01T12:05:43.579,62.7,8.641,1024.96,267.58
2023-05-01T12:05:44.632,62.7,8.642,1025.11,267.62
2023-05-01T12:05:45.686,62.7,8.643,1025.27,267.65
2023-05-01T12:05:46.739,62.7,8.644,1025.42,267.69
2023-05-01T12:05:47.777,62.7,8.645,1025.57,267.72
2023-05-01T12:05:48.863,62.7,8.645,1025.72,267.76
2023-05-01T12:05:49.916,62.7,8.645,1025.87,267.8
2023-05-01T12:05:51.002,62.7,8.647,1026.03,267.83
2023-05-01T12:05:52.071,62.7,8.647,1026.18,267.87
2023-05-01T12:05:53.157,62.7,8.648,1026.34,267.91
2023-05-01T12:05:54.226,62.7,8.648,1026.49,267.94
2023-05-01T12:05:55.296,62.7,8.649,1026.65,267.98
2023-05-01T12:05:56.349,62.7,8.65,1026.8,268.01
2023-05-01T12:05:57.422,62.7,8.651,1026.95,268.05
2023-05-01T12:05:58.489,62.7,8.652,1027.11,268.09
2023-05-01T12:05:59.558,62.7,8.652,1027.26,268.12
2023-05-01T12:06:00.611,62.7,8.652,1027.41,268.16
2023-05-01T12:06:01.665,62.7,8.652,1027.57,268.19
2023-05-01T12:06:02.735,62.7,8.652,1027.72,268.23
2023-05-01T12:06:03.788,62.7,8.652,1027.87,268.26
2023-05-01T12:06:04.852,62.7,8.652,1028.02,268.3
2023-05-01T12:06:05.939,62.7,8.653,1028.18,268.34
2023-05-01T12:06:06.997,62.7,8.654,1028.33,268.37
2023-05-01T12:06:08.067,62.7,8.654,1028.49,268.41
2023-05-01T12:06:09.152,62.7,8.655,1028.64,268.45
2023-05-01T12:06:10.238,62.7,8.655,1028.8,268.48
2023-05-01T12:06:11.291,62.7,8.655,1028.95,268.52
2023-05-01T12:06:12.390,62.7,8.656,1029.11,268.56
2023-05-01T12:06:13.462,62.7,8.656,1029.27,268.59
2023-05-01T12:06:14.500,62.7,8.656,1029.41,268.63
2023-05-01T12:06:15.590,62.7,8.657,1029.57,268.66
2023-05-01T12:06:16.639,62.7,8.658,1029.72,268.7
2023-05-01T12:06:17.692,62.7,8.659,1029.87,268.74
2023-05-01T12:06:18.746,62.7,8.659,1030.03,268.77
2023-05-01T12:06:19.816,62.7,8.66,1030.18,268.81
2023-05-01T12:06:20.885,62.7,8.662,1030.34,268.84
2023-05-01T12:06:21.971,62.7,8.662,1030.49,268.88
2023-05-01T12:06:23.040,62.7,8.662,1030.64,268.92
2023-05-01T12:06:24.126,62.7,8.663,1030.8,268.95
2023-05-01T12:06:25.195,62.7,8.662,1030.96,268.99
2023-05-01T12:06:26.250,62.7,8.663,1031.11,269.03
2023-05-01T12:06:27.302,62.7,8.663,1031.26,269.06
2023-05-01T12:06:28.340,62.7,8.664,1031.41,269.1
2023-05-01T12:06:29.425,62.69,8.663,1031.57,269.13
2023-05-01T12:06:30.463,62.69,8.665,1031.72,269.17
2023-05-01T12:06:31.549,62.7,8.665,1031.87,269.2
2023-05-01T12:06:32.618,62.69,8.666,1032.03,269.24
2023-05-01T12:06:33.672,62.69,8.666,1032.18,269.28
2023-05-01T12:06:34.725,62.69,8.668,1032.33,269.31
2023-05-01T12:06:35.803,62.69,8.669,1032.49,269.35
2023-05-01T12:06:36.848,62.69,8.668,1032.64,269.38
2023-05-01T12:06:37.902,62.69,8.669,1032.79,269.42
2023-05-01T12:06:38.987,62.69,8.67,1032.95,269.46
2023-05-01T12:06:40.057,62.69,8.67,1033.1,269.49
2023-05-01T12:06:41.127,62.69,8.671,1033.26,269.53
2023-05-01T12:06:42.180,62.69,8.672,1033.41,269.57
2023-05-01T12:06:43.251,62.69,8.673,1033.56,269.6
2023-05-01T12:06:44.335,62.69,8.673,1033.72,269.64
2023-05-01T12:06:45.405,62.69,8.674,1033.87,269.67
2023-05-01T12:06:46.474,62.69,8.675,1034.03,269.71
2023-05-01T12:06:47.512,62.69,8.677,1034.18,269.75
2023-05-01T12:06:48.599,62.69,8.677,1034.33,269.78
2023-05-01T12:06:49.651,62.69,8.678,1034.49,269.82
2023-05-01T12:06:50.737,62.69,8.679,1034.64,269.86
2023-05-01T12:06:51.790,62.69,8.682,1034.79,269.89
2023-05-01T12:06:52.828,62.69,8.685,1034.95,269.93
2023-05-01T12:06:53.897,62.69,8.687,1035.1,269.96
2023-05-01T12:06:54.967,62.69,8.688,1035.25,270
2023-05-01T12:06:56.053,62.69,8.688,1035.41,270.04
2023-05-01T12:06:57.090,62.69,8.689,1035.56,270.07
2023-05-01T12:06:58.160,62.69,8.69,1035.72,270.11
2023-05-01T12:06:59.261,62.69,8.691,1035.88,270.15
2023-05-01T12:07:00.315,62.69,8.692,1036.03,270.18
2023-05-01T12:07:01.368,62.69,8.692,1036.18,270.22
2023-05-01T12:07:02.438,62.69,8.693,1036.34,270.25
2023-05-01T12:07:03.492,62.69,8.693,1036.49,270.29
2023-05-01T12:07:04.561,62.69,8.691,1036.64,270.33
2023-05-01T12:07:05.614,62.69,8.693,1036.79,270.36
2023-05-01T12:07:06.700,62.69,8.693,1036.95,270.4
2023-05-01T12:07:07.738,62.69,8.693,1037.1,270.43
2023-05-01T12:07:08.791,62.69,8.692,1037.25,270.47
2023-05-01T12:07:09.887,62.69,8.692,1037.41,270.51
2023-05-01T12:07:10.930,62.69,8.693,1037.56,270.54
2023-05-01T12:07:11.985,62.69,8.693,1037.72,270.58
2023-05-01T12:07:13.080,62.69,8.693,1037.87,270.61
2023-05-01T12:07:14.155,62.69,8.694,1038.03,270.65
2023-05-01T12:07:15.256,62.69,8.695,1038.19,270.69
2023-05-01T12:07:16.342,62.69,8.696,1038.35,270.73
2023-05-01T12:07:17.395,62.69,8.695,1038.5,270.76
2023-05-01T12:07:18.465,62.69,8.696,1038.65,270.8
2023-05-01T12:07:19.535,62.69,8.696,1038.81,270.83
2023-05-01T12:07:20.606,62.68,8.697,1038.96,270.87
2023-05-01T12:07:21.658,62.69,8.696,1039.12,270.91
2023-05-01T12:07:22.711,62.68,8.698,1039.27,270.94
2023-05-01T12:07:23.813,62.69,8.698,1039.43,270.98
2023-05-01T12:07:24.898,62.69,8.699,1039.58,271.02
2023-05-01T12:07:26.000,62.68,8.7,1039.75,271.05
2023-05-01T12:07:27.053,62.68,8.701,1039.9,271.09
2023-05-01T12:07:28.107,62.68,8.703,1040.05,271.13
2023-05-01T12:07:29.176,62.68,8.703,1040.21,271.16
2023-05-01T12:07:30.230,62.68,8.705,1040.36,271.2
2023-05-01T12:07:31.348,62.68,8.705,1040.52,271.24
2023-05-01T12:07:32.385,62.68,8.705,1040.67,271.27
2023-05-01T12:07:33.471,62.68,8.707,1040.83,271.31
2023-05-01T12:07:34.556,62.68,8.708,1040.98,271.35
2023-05-01T12:07:35.610,62.68,8.708,1041.14,271.38
2023-05-01T12:07:36.663,62.68,8.709,1041.29,271.42
2023-05-01T12:07:37.733,62.68,8.709,1041.45,271.45
2023-05-01T12:07:38.792,62.68,8.711,1041.6,271.49
2023-05-01T12:07:39.856,62.68,8.711,1041.75,271.53
2023-05-01T12:07:40.973,62.68,8.713,1041.92,271.56
2023-05-01T12:07:42.011,62.68,8.712,1042.07,271.6
2023-05-01T12:07:43.065,62.68,8.72,1042.22,271.64
2023-05-01T12:07:44.134,62.68,8.72,1042.38,271.67
2023-05-01T12:07:45.172,62.68,8.721,1042.53,271.71
2023-05-01T12:07:46.289,62.68,8.723,1042.69,271.75
2023-05-01T12:07:47.359,62.68,8.723,1042.84,271.78
2023-05-01T12:07:48.412,62.68,8.724,1043,271.82
2023-05-01T12:07:49.466,62.68,8.724,1043.15,271.85
2023-05-01T12:07:50.592,62.68,8.726,1043.31,271.89
2023-05-01T12:07:51.654,62.68,8.727,1043.47,271.93
2023-05-01T12:07:52.771,62.68,8.726,1043.63,271.97
2023-05-01T12:07:53.824,62.68,8.727,1043.78,272
2023-05-01T12:07:54.894,62.68,8.727,1043.94,272.04
2023-05-01T12:07:55.947,62.67,8.728,1044.09,272.08
2023-05-01T12:07:57.012,62.67,8.729,1044.24,272.11
2023-05-01T12:07:58.097,62.67,8.727,1044.4,272.15
2023-05-01T12:07:59.156,62.67,8.727,1044.56,272.19
2023-05-01T12:08:00.218,62.67,8.726,1044.71,272.22
2023-05-01T12:08:01.263,62.67,8.727,1044.86,272.26
2023-05-01T12:08:02.332,62.67,8.726,1045.02,272.29
2023-05-01T12:08:03.407,62.67,8.727,1045.17,272.33
2023-05-01T12:08:04.456,62.67,8.727,1045.33,272.37
2023-05-01T12:08:05.493,62.67,8.727,1045.48,272.4
2023-05-01T12:08:06.579,62.67,8.729,1045.64,272.44
2023-05-01T12:08:07.632,62.67,8.73,1045.79,272.47
2023-05-01T12:08:08.734,62.67,8.733,1045.95,272.51
2023-05-01T12:08:09.787,62.67,8.736,1046.1,272.55
2023-05-01T12:08:10.873,62.67,8.74,1046.26,272.59
2023-05-01T12:08:11.942,62.67,8.741,1046.42,272.62
2023-05-01T12:08:12.996,62.67,8.74,1046.57,272.66
2023-05-01T12:08:14.050,62.67,8.74,1046.72,272.69
2023-05-01T12:08:15.151,62.67,8.74,1046.88,272.73
2023-05-01T12:08:16.243,62.67,8.741,1047.04,272.77
2023-05-01T12:08:17.338,62.67,8.743,1047.2,272.81
2023-05-01T12:08:18.392,62.67,8.745,1047.35,272.84
2023-05-01T12:08:19.477,62.67,8.749,1047.51,272.88
2023-05-01T12:08:20.563,62.67,8.749,1047.67,272.92
2023-05-01T12:08:21.617,62.67,8.748,1047.82,272.95
2023-05-01T12:08:22.654,62.67,8.748,1047.98,272.99
2023-05-01T12:08:23.723,62.67,8.749,1048.13,273.03
2023-05-01T12:08:24.793,62.67,8.752,1048.29,273.06
2023-05-01T12:08:25.847,62.67,8.753,1048.44,273.1
2023-05-01T12:08:26.884,62.67,8.756,1048.59,273.13
2023-05-01T12:08:27.954,62.67,8.758,1048.75,273.17
2023-05-01T12:08:29.023,62.67,8.762,1048.9,273.21
2023-05-01T12:08:30.108,62.67,8.764,1049.06,273.24
2023-05-01T12:08:31.178,62.67,8.765,1049.22,273.28
2023-05-01T12:08:32.232,62.67,8.764,1049.37,273.32
2023-05-01T12:08:33.323,62.67,8.766,1049.53,273.35
2023-05-01T12:08:34.371,62.67,8.767,1049.68,273.39
2023-05-01T12:08:35.456,62.66,8.769,1049.84,273.43
2023-05-01T12:08:36.526,62.66,8.77,1050,273.46
2023-05-01T12:08:37.596,62.67,8.772,1050.15,273.5
2023-05-01T12:08:38.690,62.67,8.773,1050.31,273.54
2023-05-01T12:08:39.750,62.66,8.774,1050.47,273.57
2023-05-01T12:08:40.852,62.66,8.777,1050.63,273.61
2023-05-01T12:08:41.925,62.66,8.779,1050.79,273.65
2023-05-01T12:08:42.975,62.66,8.781,1050.94,273.69
2023-05-01T12:08:44.029,62.66,8.78,1051.09,273.72
2023-05-01T12:08:45.114,62.66,8.782,1051.25,273.76
2023-05-01T12:08:46.168,62.66,8.784,1051.41,273.8
2023-05-01T12:08:47.237,62.66,8.786,1051.56,273.83
2023-05-01T12:08:48.339,62.66,8.788,1051.72,273.87
2023-05-01T12:08:49.425,62.66,8.791,1051.88,273.91
2023-05-01T12:08:50.478,62.66,8.792,1052.04,273.94
2023-05-01T12:08:51.579,62.66,8.793,1052.2,273.98
2023-05-01T12:08:52.649,62.66,8.795,1052.36,274.02
2023-05-01T12:08:53.702,62.66,8.797,1052.51,274.05
2023-05-01T12:08:54.772,62.66,8.798,1052.67,274.09
2023-05-01T12:08:55.842,62.66,8.798,1052.82,274.13
2023-05-01T12:08:56.953,62.66,8.801,1052.98,274.17
2023-05-01T12:08:58.013,62.66,8.801,1053.14,274.2
2023-05-01T12:08:59.082,62.66,8.802,1053.3,274.24
2023-05-01T12:09:00.179,62.66,8.805,1053.46,274.28
2023-05-01T12:09:01.237,62.66,8.806,1053.61,274.31
2023-05-01T12:09:02.339,62.66,8.808,1053.78,274.35
2023-05-01T12:09:03.393,62.66,8.809,1053.93,274.39
2023-05-01T12:09:04.462,62.66,8.812,1054.09,274.43
2023-05-01T12:09:05.563,62.66,8.813,1054.25,274.46
2023-05-01T12:09:06.617,62.66,8.816,1054.4,274.5
2023-05-01T12:09:07.671,62.66,8.817,1054.56,274.54
2023-05-01T12:09:08.772,62.66,8.818,1054.72,274.57
2023-05-01T12:09:09.810,62.66,8.82,1054.87,274.61
2023-05-01T12:09:10.847,62.66,8.822,1055.02,274.65
2023-05-01T12:09:11.923,62.66,8.823,1055.18,274.68
2023-05-01T12:09:12.970,62.66,8.824,1055.34,274.72
2023-05-01T12:09:14.024,62.66,8.825,1055.49,274.76
2023-05-01T12:09:15.094,62.66,8.827,1055.65,274.79
2023-05-01T12:09:16.154,62.66,8.829,1055.8,274.83
2023-05-01T12:09:17.244,62.66,8.83,1055.96,274.87
2023-05-01T12:09:18.334,62.66,8.831,1056.12,274.9
2023-05-01T12:09:19.388,62.66,8.832,1056.28,274.94
2023-05-01T12:09:20.441,62.66,8.835,1056.43,274.98
2023-05-01T12:09:21.543,62.66,8.835,1056.6,275.02
2023-05-01T12:09:22.596,62.66,8.836,1056.75,275.05
2023-05-01T12:09:23.650,62.66,8.837,1056.91,275.09
2023-05-01T12:09:24.719,62.65,8.838,1057.06,275.13
2023-05-01T12:09:25.805,62.66,8.84,1057.22,275.16
2023-05-01T12:09:26.858,62.66,8.841,1057.38,275.2
2023-05-01T12:09:27.912,62.66,8.843,1057.53,275.24
2023-05-01T12:09:29.032,62.65,8.844,1057.7,275.27
2023-05-01T12:09:30.085,62.66,8.846,1057.85,275.31
2023-05-01T12:09:31.165,62.66,8.847,1058.01,275.35
2023-05-01T12:09:32.206,62.65,8.848,1058.17,275.38
2023-05-01T12:09:33.276,62.66,8.849,1058.32,275.42
2023-05-01T12:09:34.377,62.65,8.851,1058.49,275.46
2023-05-01T12:09:35.431,62.65,8.852,1058.64,275.5
2023-05-01T12:09:36.501,62.65,8.854,1058.8,275.53
2023-05-01T12:09:37.570,62.65,8.856,1058.96,275.57
2023-05-01T12:09:38.624,62.65,8.859,1059.11,275.61
2023-05-01T12:09:39.691,62.65,8.86,1059.27,275.64
2023-05-01T12:09:40.774,62.65,8.861,1059.43,275.68
2023-05-01T12:09:41.848,62.65,8.862,1059.59,275.72
2023-05-01T12:09:42.934,62.65,8.863,1059.75,275.76
2023-05-01T12:09:44.003,62.65,8.866,1059.9,275.79
2023-05-01T12:09:45.073,62.65,8.867,1060.06,275.83
2023-05-01T12:09:46.126,62.65,8.868,1060.22,275.87
2023-05-01T12:09:47.180,62.65,8.868,1060.37,275.9
2023-05-01T12:09:48.233,62.65,8.867,1060.53,275.94
2023-05-01T12:09:49.335,62.65,8.867,1060.69,275.98
2023-05-01T12:09:50.420,62.65,8.87,1060.85,276.02
2023-05-01T12:09:51.474,62.65,8.871,1061.01,276.05
2023-05-01T12:09:52.559,62.65,8.873,1061.17,276.09
2023-05-01T12:09:53.613,62.65,8.873,1061.32,276.13
2023-05-01T12:09:54.667,62.65,8.876,1061.48,276.16
2023-05-01T12:09:55.720,62.65,8.878,1061.64,276.2
2023-05-01T12:09:56.774,62.65,8.88,1061.79,276.24
2023-05-01T12:09:57.827,62.65,8.882,1061.95,276.27
2023-05-01T12:09:58.929,62.65,8.884,1062.11,276.31
2023-05-01T12:09:59.982,62.65,8.886,1062.27,276.35
2023-05-01T12:10:01.052,62.65,8.887,1062.42,276.39
2023-05-01T12:10:02.090,62.65,8.89,1062.58,276.42
2023-05-01T12:10:03.159,62.65,8.891,1062.74,276.46
2023-05-01T12:10:04.261,62.65,8.893,1062.9,276.5
2023-05-01T12:10:05.330,62.65,8.894,1063.06,276.53
2023-05-01T12:10:06.369,62.65,8.896,1063.21,276.57
2023-05-01T12:10:07.479,62.65,8.898,1063.37,276.61
2023-05-01T12:10:08.539,62.65,8.9,1063.53,276.65
2023-05-01T12:10:09.624,62.65,8.902,1063.69,276.68
2023-05-01T12:10:10.679,62.65,8.903,1063.85,276.72
2023-05-01T12:10:11.748,62.65,8.905,1064.01,276.76
2023-05-01T12:10:12.833,62.65,8.907,1064.17,276.8
2023-05-01T12:10:13.903,62.65,8.909,1064.33,276.83
2023-05-01T12:10:14.972,62.65,8.911,1064.49,276.87
2023-05-01T12:10:16.058,62.65,8.913,1064.65,276.91
2023-05-01T12:10:17.111,62.65,8.913,1064.8,276.94
2023-05-01T12:10:18.177,62.65,8.916,1064.96,276.98
2023-05-01T12:10:19.266,62.65,8.918,1065.12,277.02
2023-05-01T12:10:20.336,62.65,8.92,1065.28,277.06
2023-05-01T12:10:21.421,62.65,8.923,1065.44,277.1
2023-05-01T12:10:22.491,62.65,8.924,1065.6,277.13
2023-05-01T12:10:23.544,62.65,8.926,1065.76,277.17
2023-05-01T12:10:24.598,62.65,8.927,1065.92,277.21
2023-05-01T12:10:25.651,62.65,8.929,1066.07,277.24
2023-05-01T12:10:26.721,62.65,8.932,1066.23,277.28
2023-05-01T12:10:27.807,62.65,8.933,1066.39,277.32
2023-05-01T12:10:28.860,62.65,8.938,1066.55,277.36
2023-05-01T12:10:29.914,62.65,8.94,1066.71,277.39
2023-05-01T12:10:30.983,62.65,8.941,1066.87,277.43
2023-05-01T12:10:32.037,62.65,8.944,1067.02,277.47
2023-05-01T12:10:33.091,62.65,8.945,1067.18,277.5
2023-05-01T12:10:34.144,62.65,8.946,1067.33,277.54
2023-05-01T12:10:35.214,62.65,8.95,1067.49,277.58
2023-05-01T12:10:36.268,62.65,8.952,1067.65,277.61
2023-05-01T12:10:37.337,62.65,8.955,1067.81,277.65
2023-05-01T12:10:38.454,62.65,8.956,1067.98,277.69
2023-05-01T12:10:39.524,62.65,8.959,1068.14,277.73
2023-05-01T12:10:40.625,62.65,8.96,1068.3,277.77
2023-05-01T12:10:41.711,62.65,8.962,1068.46,277.81
2023-05-01T12:10:42.812,62.65,8.963,1068.63,277.84
2023-05-01T12:10:43.882,62.65,8.965,1068.79,277.88
2023-05-01T12:10:44.920,62.65,8.967,1068.94,277.92
2023-05-01T12:10:46.021,62.65,8.97,1069.11,277.96
2023-05-01T12:10:47.074,62.65,8.971,1069.26,277.99
2023-05-01T12:10:48.139,62.65,8.974,1069.42,278.03
2023-05-01T12:10:49.230,62.65,8.976,1069.59,278.07
2023-05-01T12:10:50.296,62.65,8.977,1069.74,278.11
2023-05-01T12:10:51.389,62.65,8.979,1069.91,278.15
2023-05-01T12:10:52.439,62.65,8.98,1070.07,278.18
2023-05-01T12:10:53.508,62.65,8.98,1070.23,278.22
2023-05-01T12:10:54.577,62.65,8.984,1070.39,278.26
2023-05-01T12:10:55.615,62.65,8.984,1070.54,278.29
2023-05-01T12:10:56.668,62.66,8.988,1070.7,278.33
2023-05-01T12:10:57.722,62.65,8.988,1070.85,278.37
2023-05-01T12:10:58.791,62.65,8.989,1071.02,278.41
2023-05-01T12:10:59.877,62.65,8.991,1071.18,278.44
2023-05-01T12:11:00.915,62.65,8.995,1071.33,278.48
2023-05-01T12:11:01.984,62.65,8.995,1071.49,278.52
2023-05-01T12:11:03.118,62.66,8.999,1071.66,278.56
2023-05-01T12:11:04.171,62.66,9.002,1071.82,278.6
2023-05-01T12:11:05.225,62.65,9.004,1071.98,278.63
2023-05-01T12:11:06.329,62.66,9.003,1072.15,278.67
2023-05-01T12:11:07.396,62.65,9.007,1072.3,278.71
2023-05-01T12:11:08.465,62.66,9.008,1072.47,278.75
2023-05-01T12:11:09.535,62.66,9.01,1072.63,278.78
2023-05-01T12:11:10.604,62.66,9.005,1072.79,278.82
2023-05-01T12:11:11.659,62.66,9.004,1072.94,278.86
2023-05-01T12:11:12.711,62.66,9.003,1073.1,278.9
2023-05-01T12:11:13.781,62.66,9.005,1073.26,278.93
2023-05-01T12:11:14.851,62.66,9.006,1073.42,278.97
2023-05-01T12:11:15.904,62.66,9.006,1073.58,279.01
2023-05-01T12:11:16.975,62.66,9.01,1073.74,279.05
2023-05-01T12:11:18.044,62.66,9.011,1073.9,279.08
2023-05-01T12:11:19.129,62.66,9.012,1074.06,279.12
2023-05-01T12:11:20.182,62.66,9.012,1074.22,279.16
2023-05-01T12:11:21.268,62.66,9.015,1074.39,279.2
2023-05-01T12:11:22.332,62.66,9.018,1074.54,279.23
2023-05-01T12:11:23.375,62.66,9.02,1074.7,279.27
2023-05-01T12:11:24.445,62.66,9.023,1074.86,279.31
2023-05-01T12:11:25.525,62.66,9.025,1075.02,279.35
2023-05-01T12:11:26.600,62.66,9.027,1075.19,279.39
2023-05-01T12:11:27.694,62.66,9.03,1075.35,279.42
2023-05-01T12:11:28.787,62.66,9.034,1075.52,279.46
2023-05-01T12:11:29.872,62.66,9.036,1075.68,279.5
2023-05-01T12:11:30.958,62.66,9.038,1075.84,279.54
2023-05-01T12:11:31.995,62.66,9.04,1076,279.58
2023-05-01T12:11:33.097,62.66,9.043,1076.16,279.62
2023-05-01T12:11:34.164,62.66,9.045,1076.32,279.65
