shift1,intensity1,shift2,intensity2,shift3,intensity3
17.2567,-1.22957,17.2567,1.34141,17.2567,-0.610645
17.6665,-1.08828,17.6665,1.42355,17.6665,-0.62501
18.0764,-0.910214,18.0764,1.54683,18.0764,-0.56191
18.4862,-0.801641,18.4862,1.59874,18.4862,-0.452898
18.8961,-0.697868,18.8961,1.49614,18.8961,-0.256174
19.3059,-0.600196,19.3059,1.32486,19.3059,0.019144
19.7158,-0.550187,19.7158,1.24464,19.7158,0.265979
20.1257,-0.482236,20.1257,1.22817,20.1257,0.455735
20.5355,-0.429208,20.5355,1.26169,20.5355,0.535958
20.9454,-0.51283,20.9454,1.49143,20.9454,0.699932
21.3552,-0.676096,21.3552,1.80134,21.3552,0.913517
21.7651,-0.714708,21.7651,2.033,21.7651,1.0368
22.1749,-0.644703,22.1749,2.09954,22.1749,1.04529
22.5848,-0.723725,22.5848,2.09214,22.5848,0.870011
22.9947,-0.851225,22.9947,2.04096,22.9947,0.603454
23.4045,-0.867266,23.4045,2.03836,23.4045,0.386766
23.8144,-0.902671,23.8144,1.99883,23.8144,0.35339
24.2242,-0.920113,24.2242,1.81559,24.2242,0.556506
24.6341,-0.90009,24.6341,1.66425,24.6341,0.845925
25.044,-0.879769,25.044,1.56054,25.044,1.25205
25.4538,-0.967726,25.4538,1.31678,25.4538,1.69415
25.8637,-1.14287,25.8637,0.914824,25.8637,1.98942
26.2735,-1.24773,26.2735,0.692477,26.2735,2.00538
26.6834,-1.20608,26.6834,0.621673,26.6834,2.01587
27.0932,-1.10376,27.0932,0.524226,27.0932,2.14169
27.5031,-1.07167,27.5031,0.379072,27.5031,2.1814
27.913,-1.17115,27.913,0.228619,27.913,1.98794
28.3228,-1.32512,28.3228,0.131801,28.3228,1.68934
28.7327,-1.35826,28.7327,0.0581781,28.7327,1.60541
29.1425,-1.27818,29.1425,0.0379208,29.1425,1.74891
29.5524,-1.26536,29.5524,0.116345,29.5524,1.8828
29.9623,-1.171,29.9623,0.0768499,29.9623,1.77742
30.3721,-0.965773,30.3721,-0.0488699,30.3721,1.63815
30.782,-0.817403,30.782,-0.0185464,30.782,1.52652
31.1918,-0.883974,31.1918,0.276072,31.1918,1.18859
31.6017,-1.1653,31.6017,0.558063,31.6017,0.703914
32.0115,-1.37026,32.0115,0.567394,32.0115,0.390736
32.4214,-1.47911,32.4214,0.460124,32.4214,0.280159
32.8313,-1.59227,32.8313,0.295736,32.8313,0.19061
33.2411,-1.6482,33.2411,0.13063,33.2411,-0.0219018
33.651,-1.54111,33.651,0.132772,33.651,-0.321456
34.0608,-1.38388,34.0608,0.429177,34.0608,-0.538815
34.4707,-1.35181,34.4707,0.816649,34.4707,-0.636878
34.8805,-1.19167,34.8805,1.07774,34.8805,-0.616916
35.2904,-0.946622,35.2904,1.11703,35.2904,-0.476641
35.7003,-0.911234,35.7003,0.988449,35.7003,-0.310886
36.1101,-0.960799,36.1101,0.873282,36.1101,-0.00641474
36.52,-1.01833,36.52,0.761873,36.52,0.320876
36.9298,-1.01726,36.9298,0.786272,36.9298,0.497829
37.3397,-0.900425,37.3397,0.884778,37.3397,0.547721
37.7496,-0.640349,37.7496,0.973965,37.7496,0.609487
38.1594,-0.475817,38.1594,0.994366,38.1594,0.662169
38.5693,-0.480638,38.5693,0.866769,38.5693,0.625211
38.9791,-0.568106,38.9791,0.690507,38.9791,0.640045
39.389,-0.618981,39.389,0.495681,39.389,0.767507
39.7988,-0.577641,39.7988,0.320638,39.7988,0.811637
40.2087,-0.498738,40.2087,0.155009,40.2087,0.656556
40.6186,-0.463708,40.6186,-0.111274,40.6186,0.443413
41.0284,-0.440144,41.0284,-0.412343,41.0284,0.27069
41.4383,-0.185302,41.4383,-0.470042,41.4383,0.253689
41.8481,0.157705,41.8481,-0.351907,41.8481,0.488269
42.258,0.334761,42.258,-0.150405,42.258,0.876207
42.6678,0.296416,42.6678,0.0827288,42.6678,1.13773
43.0777,0.151463,43.0777,0.279596,43.0777,1.06593
43.4876,0.0278504,43.4876,0.483656,43.4876,0.772623
43.8974,0.0655097,43.8974,0.620089,43.8974,0.43237
44.3073,0.132861,44.3073,0.611315,44.3073,0.213215
44.7171,0.191151,44.7171,0.606888,44.7171,0.159269
45.127,0.398424,45.127,0.505642,45.127,0.173036
45.5369,0.575725,45.5369,0.361967,45.5369,0.32728
45.9467,0.623631,45.9467,0.398135,45.9467,0.627887
46.3566,0.396689,46.3566,0.542666,46.3566,0.786563
46.7664,0.018581,46.7664,0.707839,46.7664,0.723707
47.1763,-0.176612,47.1763,0.835429,47.1763,0.657379
47.5861,-0.151646,47.5861,0.809028,47.5861,0.739169
47.996,-0.0949991,47.996,0.576755,47.996,0.918302
48.4059,-0.00645901,48.4059,0.370792,48.4059,0.910174
48.8157,0.0787118,48.8157,0.31859,48.8157,0.755216
49.2256,0.084515,49.2256,0.415171,49.2256,0.527273
49.6354,0.0665681,49.6354,0.651454,49.6354,0.100923
50.0453,0.00680544,50.0453,0.92883,50.0453,-0.386505
50.4552,-0.0765731,50.4552,1.05046,50.4552,-0.597346
50.865,-0.13273,50.865,1.05982,50.865,-0.569867
51.2749,-0.0400046,51.2749,1.02986,51.2749,-0.359965
51.6847,0.011428,51.6847,1.00848,51.6847,-0.094742
52.0946,-0.134678,52.0946,0.87297,52.0946,-0.122777
52.5044,-0.235375,52.5044,0.454318,52.5044,-0.454876
52.9143,-0.120322,52.9143,-0.00411705,52.9143,-0.711602
53.3242,0.0564933,53.3242,-0.261418,53.3242,-0.879604
53.734,0.145885,53.734,-0.331952,53.734,-1.03144
54.1439,0.0426682,54.1439,-0.284565,54.1439,-0.930211
54.5537,-0.0991452,54.5537,-0.179937,54.5537,-0.457825
54.9636,-0.207871,54.9636,-0.0396256,54.9636,0.231859
55.3734,-0.412911,55.3734,0.164336,55.3734,0.672688
55.7833,-0.688899,55.7833,0.357217,55.7833,0.662966
56.1932,-0.871945,56.1932,0.477979,56.1932,0.430807
56.603,-0.984802,56.603,0.500279,56.603,0.22302
57.0129,-1.03742,57.0129,0.52614,57.0129,0.140095
57.4227,-0.826908,57.4227,0.552344,57.4227,0.202498
57.8326,-0.436303,57.8326,0.480008,57.8326,0.276451
58.2425,-0.153325,58.2425,0.428382,58.2425,0.345938
58.6523,-0.0826474,58.6523,0.490442,58.6523,0.340138
59.0622,-0.217685,59.0622,0.663733,59.0622,0.244519
59.472,-0.406952,59.472,0.765363,59.472,0.241267
59.8819,-0.396577,59.8819,0.713967,59.8819,0.162771
60.2917,-0.235636,60.2917,0.4979,60.2917,-0.0916972
60.7016,-0.0896338,60.7016,0.0758171,60.7016,-0.304603
61.1115,-0.0196979,61.1115,-0.418004,61.1115,-0.326651
61.5213,0.114329,61.5213,-0.842852,61.5213,-0.199748
61.9312,0.339655,61.9312,-1.13965,61.9312,-0.0890193
62.341,0.477764,62.341,-1.36383,62.341,-0.173681
62.7509,0.38927,62.7509,-1.48412,62.7509,-0.434128
63.1607,0.0588994,63.1607,-1.3258,63.1607,-0.741415
63.5706,-0.254304,63.5706,-0.939769,63.5706,-0.814054
63.9805,-0.325581,63.9805,-0.615062,63.9805,-0.525661
64.3903,-0.202836,64.3903,-0.487004,64.3903,-0.227533
64.8002,-0.0866903,64.8002,-0.380153,64.8002,-0.108521
65.21,-0.102382,65.21,-0.130889,65.21,-0.227504
65.6199,-0.151059,65.6199,-0.00800164,65.6199,-0.505362
66.0298,-0.131519,66.0298,-0.0326412,66.0298,-0.675177
66.4396,-0.105837,66.4396,0.00727028,66.4396,-0.640968
66.8495,-0.108685,66.8495,0.0766844,66.8495,-0.550142
67.2593,-0.0903747,67.2593,0.136082,67.2593,-0.517937
67.6692,-0.184344,67.6692,0.18564,67.6692,-0.521486
68.079,-0.390248,68.079,0.11879,68.079,-0.409524
68.4889,-0.518487,68.4889,0.00379147,68.4889,-0.262029
68.8988,-0.62565,68.8988,0.0337742,68.8988,-0.251456
69.3086,-0.589469,69.3086,0.236303,69.3086,-0.463425
69.7185,-0.273208,69.7185,0.328733,69.7185,-0.705469
70.1283,0.012889,70.1283,0.159528,70.1283,-0.793207
70.5382,-0.0150327,70.5382,-0.0251154,70.5382,-0.653742
70.948,-0.179134,70.948,-0.152841,70.948,-0.41048
71.3579,-0.269457,71.3579,-0.20396,71.3579,-0.305684
71.7678,-0.405094,71.7678,-0.18554,71.7678,-0.308643
72.1776,-0.650637,72.1776,-0.13151,72.1776,-0.401638
72.5875,-0.829973,72.5875,-0.0726823,72.5875,-0.529211
72.9973,-0.754763,72.9973,-0.0903818,72.9973,-0.64778
73.4072,-0.637851,73.4072,-0.20904,73.4072,-0.654585
73.8171,-0.695551,73.8171,-0.404291,73.8171,-0.571535
74.2269,-0.738036,74.2269,-0.666001,74.2269,-0.449206
74.6368,-0.669415,74.6368,-0.893114,74.6368,-0.242509
75.0466,-0.583574,75.0466,-1.10417,75.0466,0.0135678
75.4565,-0.466278,75.4565,-1.31149,75.4565,0.252957
75.8663,-0.451617,75.8663,-1.35325,75.8663,0.382455
76.2762,-0.551014,76.2762,-1.2429,76.2762,0.298282
76.6861,-0.657931,76.6861,-1.17355,76.6861,0.0037062
77.0959,-0.780279,77.0959,-1.18202,77.0959,-0.208995
77.5058,-0.932904,77.5058,-1.20796,77.5058,-0.245884
77.9156,-1.06349,77.9156,-1.23116,77.9156,-0.367603
78.3255,-1.13616,78.3255,-1.0932,78.3255,-0.568958
78.7354,-1.276,78.7354,-0.753494,78.7354,-0.950377
79.1452,-1.5178,79.1452,-0.549761,79.1452,-1.29682
79.5551,-1.62075,79.5551,-0.575076,79.5551,-1.29174
79.9649,-1.51786,79.9649,-0.635526,79.9649,-0.964382
80.3748,-1.33409,80.3748,-0.499036,80.3748,-0.547134
80.7846,-1.22601,80.7846,-0.207898,80.7846,-0.225504
81.1945,-1.20058,81.1945,0.0543754,81.1945,-0.0605344
81.6044,-1.18837,81.6044,0.169564,81.6044,-0.104885
82.0142,-1.15186,82.0142,0.0445299,82.0142,-0.191187
82.4241,-1.13819,82.4241,-0.170466,82.4241,-0.165046
82.8339,-1.2125,82.8339,-0.301285,82.8339,-0.00856157
83.2438,-1.14969,83.2438,-0.348488,83.2438,0.180596
83.6536,-0.973243,83.6536,-0.406003,83.6536,0.359404
84.0635,-0.816758,84.0635,-0.451709,84.0635,0.528062
84.4734,-0.797282,84.4734,-0.462271,84.4734,0.66931
84.8832,-0.825955,84.8832,-0.390272,84.8832,0.722499
85.2931,-0.79486,85.2931,-0.148796,85.2931,0.673448
85.7029,-0.708523,85.7029,0.106766,85.7029,0.515321
86.1128,-0.606727,86.1128,0.274452,86.1128,0.208928
86.5227,-0.473164,86.5227,0.486804,86.5227,0.106768
86.9325,-0.297268,86.9325,0.687198,86.9325,0.336442
87.3424,-0.270983,87.3424,0.856263,87.3424,0.621876
87.7522,-0.459213,87.7522,0.848486,87.7522,0.911095
88.1621,-0.597738,88.1621,0.601186,88.1621,1.17373
88.5719,-0.504489,88.5719,0.300379,88.5719,1.30627
88.9818,-0.295511,88.9818,0.0472185,88.9818,1.18933
89.3917,-0.103552,89.3917,-0.212417,89.3917,0.898523
89.8015,0.0948801,89.8015,-0.273562,89.8015,0.548949
90.2114,0.331993,90.2114,-0.118081,90.2114,0.223889
90.6212,0.51919,90.6212,0.00190516,90.6212,0.0928224
91.0311,0.474758,91.0311,-0.00776198,91.0311,0.272075
91.4409,0.11905,91.4409,-0.0677478,91.4409,0.535826
91.8508,-0.32635,91.8508,-0.0291906,91.8508,0.67129
92.2607,-0.626197,92.2607,0.154205,92.2607,0.618357
92.6705,-0.75476,92.6705,0.417079,92.6705,0.479055
93.0804,-0.814267,93.0804,0.601921,93.0804,0.542697
93.4902,-0.767691,93.4902,0.625271,93.4902,0.769543
93.9001,-0.558158,93.9001,0.410129,93.9001,0.869501
94.31,-0.268796,94.31,0.0318219,94.31,0.778476
94.7198,-0.0954857,94.7198,-0.270907,94.7198,0.547514
95.1297,-0.151572,95.1297,-0.390932,95.1297,0.2483
95.5395,-0.345018,95.5395,-0.373729,95.5395,0.0942353
95.9494,-0.4799,95.9494,-0.30591,95.9494,0.251037
96.3592,-0.483537,96.3592,-0.347093,96.3592,0.626037
96.7691,-0.333549,96.7691,-0.41824,96.7691,0.997547
97.179,-0.110198,97.179,-0.498213,97.179,1.03688
97.5888,0.0585011,97.5888,-0.640584,97.5888,0.766747
97.9987,0.129371,97.9987,-0.938369,97.9987,0.488158
98.4085,0.0826721,98.4085,-1.31935,98.4085,0.258454
98.8184,0.0489863,98.8184,-1.66478,98.8184,0.0135701
99.2283,0.024424,99.2283,-1.87591,99.2283,-0.154853
99.6381,-0.186832,99.6381,-1.86208,99.6381,-0.0636732
100.048,-0.538728,100.048,-1.6531,100.048,0.185547
100.458,-0.797438,100.458,-1.32383,100.458,0.40056
100.868,-0.912109,100.868,-1.0386,100.868,0.521682
101.278,-0.998012,101.278,-0.945761,101.278,0.639565
101.687,-1.03767,101.687,-0.952189,101.687,0.708323
102.097,-0.886065,102.097,-0.966426,102.097,0.535193
102.507,-0.624484,102.507,-0.916195,102.507,0.174748
102.917,-0.428716,102.917,-0.734031,102.917,-0.0515394
103.327,-0.339205,103.327,-0.506573,103.327,-0.13982
103.737,-0.259232,103.737,-0.311198,103.737,-0.137396
104.147,-0.247921,104.147,-0.188419,104.147,0.0769347
104.556,-0.33313,104.556,-0.0511385,104.556,0.314819
104.966,-0.310376,104.966,0.000962713,104.966,0.425244
105.376,-0.117389,105.376,0.0579743,105.376,0.399056
105.786,0.0783783,105.786,0.197362,105.786,0.160491
106.196,-0.0790365,106.196,0.137148,106.196,-0.0422367
106.606,-0.370717,106.606,-0.0463234,106.606,-0.0906386
107.016,-0.324185,107.016,-0.0450921,107.016,-0.194688
107.425,-0.177023,107.425,0.0914674,107.425,-0.405428
107.835,-0.285073,107.835,0.20698,107.835,-0.621921
108.245,-0.528667,108.245,0.292566,108.245,-0.694752
108.655,-0.720392,108.655,0.428079,108.655,-0.625683
109.065,-0.762701,109.065,0.538561,109.065,-0.517685
109.475,-0.671161,109.475,0.496998,109.475,-0.271839
109.885,-0.664805,109.885,0.276173,109.885,0.129927
110.294,-0.815306,110.294,-0.0473215,110.294,0.375835
110.704,-0.903389,110.704,-0.29734,110.704,0.225402
111.114,-0.931375,111.114,-0.420144,111.114,0.0256566
111.524,-0.931195,111.524,-0.389334,111.524,0.150845
111.934,-0.832135,111.934,-0.231048,111.934,0.271479
112.344,-0.72463,112.344,-0.0477745,112.344,0.0955157
112.754,-0.596393,112.754,0.198066,112.754,-0.152643
113.163,-0.510769,113.163,0.348841,113.163,-0.457043
113.573,-0.585323,113.573,0.331831,113.573,-0.839283
113.983,-0.700479,113.983,0.191371,113.983,-1.0023
114.393,-0.537173,114.393,-0.0184397,114.393,-0.884153
114.803,-0.208721,114.803,-0.069353,114.803,-0.729698
115.213,-0.12439,115.213,0.0895785,115.213,-0.785901
115.623,-0.266209,115.623,0.260502,115.623,-0.94807
116.032,-0.356915,116.032,0.237531,116.032,-0.915872
116.442,-0.422775,116.442,0.0885897,116.442,-0.665425
116.852,-0.60553,116.852,-0.0459078,116.852,-0.509571
117.262,-0.739767,117.262,-0.196411,117.262,-0.509526
117.672,-0.625095,117.672,-0.47029,117.672,-0.399851
118.082,-0.502961,118.082,-0.78522,118.082,-0.314783
118.492,-0.624812,118.492,-1.07763,118.492,-0.320155
118.901,-0.874341,118.901,-1.38732,118.901,-0.207941
119.311,-1.17213,119.311,-1.51255,119.311,-0.019857
119.721,-1.3913,119.721,-1.31241,119.721,0.210129
120.131,-1.48121,120.131,-0.970359,120.131,0.294821
120.541,-1.488,120.541,-0.708268,120.541,0.23041
120.951,-1.33952,120.951,-0.597638,120.951,0.108359
121.361,-1.00486,121.361,-0.611229,121.361,0.0207681
121.77,-0.714679,121.77,-0.709152,121.77,-0.057729
122.18,-0.7284,122.18,-0.725179,122.18,-0.213423
122.59,-0.949615,122.59,-0.655972,122.59,-0.300074
123,-1.11284,123,-0.624749,123,-0.189977
123.41,-1.073,123.41,-0.717116,123.41,-0.0912837
123.82,-1.05228,123.82,-0.850608,123.82,-0.2479
124.23,-1.21038,124.23,-0.947771,124.23,-0.537053
124.639,-1.33837,124.639,-0.945257,124.639,-0.69281
125.049,-1.35357,125.049,-0.824187,125.049,-0.466692
125.459,-1.33959,125.459,-0.750396,125.459,-0.0681019
125.869,-1.30153,125.869,-0.714728,125.869,0.278441
126.279,-1.1364,126.279,-0.681434,126.279,0.595129
126.689,-0.875066,126.689,-0.829577,126.689,0.854531
127.099,-0.577499,127.099,-1.03798,127.099,0.938097
127.508,-0.300626,127.508,-1.03784,127.508,0.782999
127.918,-0.139872,127.918,-0.969199,127.918,0.653846
128.328,-0.0569036,128.328,-0.908163,128.328,0.699606
128.738,0.0151581,128.738,-0.77339,128.738,0.655404
129.148,0.125031,129.148,-0.475484,129.148,0.504339
129.558,0.219573,129.558,-0.121018,129.558,0.49416
129.968,0.158259,129.968,0.143902,129.968,0.733997
130.377,0.0543553,130.377,0.400681,130.377,0.976975
130.787,0.0790845,130.787,0.582624,130.787,1.01175
131.197,0.100489,131.197,0.508826,131.197,0.902848
131.607,-0.0332778,131.607,0.270843,131.607,0.691488
132.017,-0.367819,132.017,0.0565635,132.017,0.457831
132.427,-0.675695,132.427,-0.0991408,132.427,0.469909
132.837,-0.799668,132.837,-0.282881,132.837,0.625131
133.246,-0.719428,133.246,-0.379508,133.246,0.649049
133.656,-0.622676,133.656,-0.410201,133.656,0.559164
134.066,-0.624774,134.066,-0.438208,134.066,0.481004
134.476,-0.665734,134.476,-0.469559,134.476,0.491757
134.886,-0.763679,134.886,-0.437289,134.886,0.477898
135.296,-0.795052,135.296,-0.363,135.296,0.419211
135.706,-0.661588,135.706,-0.335085,135.706,0.45968
136.115,-0.440989,136.115,-0.238551,136.115,0.550786
136.525,-0.264082,136.525,-0.0323495,136.525,0.491968
136.935,-0.04627,136.935,0.159987,136.935,0.326556
137.345,0.0695046,137.345,0.119185,137.345,0.269505
137.755,0.0517714,137.755,-0.134861,137.755,0.223467
138.165,0.0395876,138.165,-0.404482,138.165,0.207949
138.575,0.00442219,138.575,-0.422928,138.575,0.3563
138.984,-0.147143,138.984,-0.278295,138.984,0.454585
139.394,-0.262328,139.394,-0.144616,139.394,0.564957
139.804,-0.158725,139.804,0.00860208,139.804,0.669693
140.214,0.133299,140.214,0.148193,140.214,0.735375
140.624,0.498921,140.624,0.132979,140.624,0.658612
141.034,0.795075,141.034,-0.0107386,141.034,0.499238
141.444,0.924712,141.444,-0.132657,141.444,0.484978
141.853,0.942262,141.853,-0.219609,141.853,0.42554
142.263,0.830855,142.263,-0.336017,142.263,0.294106
142.673,0.501331,142.673,-0.381188,142.673,0.292093
143.083,0.187433,143.083,-0.382591,143.083,0.321784
143.493,-0.0100112,143.493,-0.452446,143.493,0.302859
143.903,-0.0918952,143.903,-0.484623,143.903,0.413554
144.313,-0.147203,144.313,-0.452981,144.313,0.521111
144.722,-0.200981,144.722,-0.495092,144.722,0.486327
145.132,-0.257481,145.132,-0.709211,145.132,0.565721
145.542,-0.395695,145.542,-0.93538,145.542,0.898929
145.952,-0.444893,145.952,-1.07432,145.952,1.1846
146.362,-0.346374,146.362,-1.23221,146.362,1.33559
146.772,-0.273039,146.772,-1.30129,146.772,1.36466
147.182,-0.370999,147.182,-1.18414,147.182,1.22713
147.591,-0.570814,147.591,-1.01927,147.591,0.943136
148.001,-0.712058,148.001,-0.972469,148.001,0.625924
148.411,-0.705286,148.411,-1.09357,148.411,0.339575
148.821,-0.584956,148.821,-1.35574,148.821,0.068122
149.231,-0.499789,149.231,-1.62524,149.231,-0.136463
149.641,-0.440073,149.641,-1.58416,149.641,-0.302733
150.051,-0.415912,150.051,-1.18707,150.051,-0.306598
150.461,-0.459253,150.461,-0.692016,150.461,-0.206257
150.87,-0.502882,150.87,-0.349573,150.87,-0.120191
151.28,-0.533706,151.28,-0.192214,151.28,-0.0583979
151.69,-0.609839,151.69,-0.136897,151.69,0.0626815
152.1,-0.834174,152.1,-0.18831,152.1,0.194006
152.51,-1.16612,152.51,-0.223656,152.51,0.255426
152.92,-1.44543,152.92,-0.15304,152.92,0.404455
153.33,-1.55214,153.33,-0.0154139,153.33,0.542252
153.739,-1.52682,153.739,0.057942,153.739,0.483823
154.149,-1.4035,154.149,-0.0685789,154.149,0.238116
154.559,-1.12968,154.559,-0.287278,154.559,0.0509051
154.969,-0.73159,154.969,-0.458893,154.969,0.0579931
155.379,-0.319044,155.379,-0.484456,155.379,0.158624
155.789,-0.10047,155.789,-0.486032,155.789,0.388065
156.199,-0.159854,156.199,-0.452002,156.199,0.650674
156.608,-0.404269,156.608,-0.447329,156.608,0.8459
157.018,-0.592103,157.018,-0.516139,157.018,1.09239
157.428,-0.561399,157.428,-0.551561,157.428,1.42759
157.838,-0.371185,157.838,-0.538355,157.838,1.87392
158.248,-0.100735,158.248,-0.426102,158.248,2.31986
158.658,0.100449,158.658,-0.263572,158.658,2.60018
159.068,0.153531,159.068,-0.278856,159.068,2.71613
159.477,0.27388,159.477,-0.298231,159.477,2.41825
159.887,0.348811,159.887,-0.130271,159.887,1.74357
160.297,0.162808,160.297,-0.0502247,160.297,1.07291
160.707,-0.0806023,160.707,-0.0570803,160.707,0.533381
161.117,-0.263344,161.117,0.0157408,161.117,0.272515
161.527,-0.552331,161.527,0.175786,161.527,0.281621
161.937,-1.04448,161.937,0.175175,161.937,0.462368
162.346,-1.53837,162.346,-0.0163643,162.346,0.65826
162.756,-1.7906,162.756,-0.160269,162.756,0.764783
163.166,-1.63151,163.166,-0.228069,163.166,0.85843
163.576,-1.1202,163.576,-0.369065,163.576,0.809772
163.986,-0.570442,163.986,-0.589747,163.986,0.431316
164.396,-0.184089,164.396,-0.660718,164.396,-0.00274969
164.806,0.0109847,164.806,-0.407371,164.806,-0.236512
165.215,-0.0644504,165.215,-0.130662,165.215,-0.356428
165.625,-0.30844,165.625,-0.122978,165.625,-0.422057
166.035,-0.449443,166.035,-0.30896,166.035,-0.467609
166.445,-0.380693,166.445,-0.467765,166.445,-0.470654
166.855,-0.215855,166.855,-0.550951,166.855,-0.479246
167.265,-0.0445728,167.265,-0.58456,167.265,-0.636357
167.675,0.0388124,167.675,-0.696809,167.675,-0.840479
168.084,-0.127728,168.084,-1.01592,168.084,-0.936888
168.494,-0.444844,168.494,-1.30813,168.494,-0.819182
168.904,-0.713736,168.904,-1.36235,168.904,-0.675347
169.314,-0.934473,169.314,-1.3039,169.314,-0.696482
169.724,-1.12658,169.724,-1.2152,169.724,-0.580226
170.134,-1.35282,170.134,-1.09986,170.134,-0.312997
170.544,-1.43515,170.544,-0.865987,170.544,-0.292063
170.953,-1.27286,170.953,-0.704195,170.953,-0.487773
171.363,-1.05366,171.363,-0.756852,171.363,-0.556835
171.773,-0.85232,171.773,-0.656076,171.773,-0.440248
172.183,-0.743226,172.183,-0.387843,172.183,-0.309487
172.593,-0.737929,172.593,-0.148651,172.593,-0.301488
173.003,-0.731345,173.003,0.0298143,173.003,-0.337242
173.413,-0.591591,173.413,0.0481659,173.413,-0.281785
173.822,-0.369705,173.822,-0.0727845,173.822,-0.177537
174.232,-0.302321,174.232,-0.0899908,174.232,-0.0660488
174.642,-0.452003,174.642,-0.0286286,174.642,0.18138
175.052,-0.508488,175.052,-0.0941836,175.052,0.497788
175.462,-0.297114,175.462,-0.257687,175.462,0.650523
175.872,-0.200616,175.872,-0.3681,175.872,0.642277
176.282,-0.311103,176.282,-0.369392,176.282,0.71307
176.691,-0.390274,176.691,-0.166329,176.691,0.871872
177.101,-0.500069,177.101,0.0600541,177.101,1.05832
177.511,-0.536332,177.511,0.240253,177.511,1.24384
177.921,-0.583297,177.921,0.430561,177.921,1.30799
178.331,-0.758135,178.331,0.621145,178.331,0.978321
178.741,-1.03955,178.741,0.691669,178.741,0.496335
179.151,-1.41063,179.151,0.524691,179.151,0.348303
179.56,-1.63062,179.56,0.228357,179.56,0.387665
179.97,-1.42742,179.97,0.0472686,179.97,0.468867
180.38,-1.02503,180.38,0.00558282,180.38,0.601996
180.79,-0.780835,180.79,-0.0116038,180.79,0.760227
181.2,-0.644,181.2,0.0198806,181.2,0.752091
181.61,-0.476518,181.61,-0.0437303,181.61,0.595165
182.02,-0.246519,182.02,-0.18561,182.02,0.427885
182.429,-0.0371163,182.429,-0.225217,182.429,0.180879
182.839,0.0258926,182.839,-0.207705,182.839,-0.0296163
183.249,-0.174613,183.249,-0.180622,183.249,-0.125166
183.659,-0.560213,183.659,0.00807388,183.659,-0.223167
184.069,-0.981123,184.069,0.275865,184.069,-0.3456
184.479,-1.32116,184.479,0.37171,184.479,-0.525346
184.889,-1.46495,184.889,0.241646,184.889,-0.705913
185.298,-1.3143,185.298,0.0771803,185.298,-0.619971
185.708,-1.05191,185.708,0.0110146,185.708,-0.277485
186.118,-0.85435,186.118,-0.0355108,186.118,-0.147323
186.528,-0.638369,186.528,-0.178158,186.528,-0.26609
186.938,-0.320163,186.938,-0.273195,186.938,-0.202939
187.348,-0.0618108,187.348,-0.334668,187.348,0.0414843
187.758,-0.0360742,187.758,-0.481638,187.758,0.273154
188.167,-0.328575,188.167,-0.665116,188.167,0.468115
188.577,-0.68394,188.577,-0.786936,188.577,0.579686
188.987,-0.935888,188.987,-0.840479,188.987,0.554586
189.397,-1.09937,189.397,-0.893739,189.397,0.482907
189.807,-1.03595,189.807,-0.903663,189.807,0.576231
190.217,-0.879504,190.217,-0.882397,190.217,0.96477
190.627,-0.677065,190.627,-0.862162,190.627,1.31769
191.036,-0.414623,191.036,-0.794378,191.036,1.26668
191.446,-0.263257,191.446,-0.589161,191.446,0.950279
191.856,-0.314569,191.856,-0.289325,191.856,0.727275
192.266,-0.470054,192.266,-0.0033187,192.266,0.674043
192.676,-0.590802,192.676,0.315021,192.676,0.587012
193.086,-0.552505,193.086,0.663545,193.086,0.29408
193.496,-0.533493,193.496,0.85354,193.496,-0.0628013
193.905,-0.548247,193.905,0.828914,193.905,-0.14523
194.315,-0.515041,194.315,0.757825,194.315,-0.0408348
194.725,-0.613163,194.725,0.727777,194.725,0.0777843
195.135,-0.82537,195.135,0.55681,195.135,0.264451
195.545,-1.02754,195.545,0.247436,195.545,0.600589
195.955,-1.09515,195.955,-0.0140746,195.955,0.823866
196.365,-0.915551,196.365,-0.0969803,196.365,0.862729
196.774,-0.571464,196.774,-0.0549996,196.774,0.750338
197.184,-0.300563,197.184,-0.027948,197.184,0.539497
197.594,-0.212428,197.594,0.0194986,197.594,0.439444
198.004,-0.215852,198.004,0.2081,198.004,0.526829
198.414,-0.352609,198.414,0.303268,198.414,0.739819
198.824,-0.608655,198.824,0.125106,198.824,0.720323
199.234,-0.750562,199.234,-0.219442,199.234,0.385261
199.643,-0.604622,199.643,-0.514369,199.643,0.0949049
200.053,-0.378361,200.053,-0.68289,200.053,0.0894004
200.463,-0.227344,200.463,-0.843007,200.463,0.237917
200.873,0.0028343,200.873,-0.903289,200.873,0.386706
201.283,0.345824,201.283,-0.925236,201.283,0.452042
201.693,0.522902,201.693,-1.00149,201.693,0.448764
202.103,0.320615,202.103,-1.05551,202.103,0.338394
202.512,-0.0365504,202.512,-1.05029,202.512,0.130163
202.922,-0.407161,202.922,-1.07566,202.922,0.00336431
203.332,-0.661357,203.332,-0.956704,203.332,-0.0557893
203.742,-0.629719,203.742,-0.600038,203.742,-0.13305
204.152,-0.398211,204.152,-0.349339,204.152,-0.256616
204.562,-0.0840523,204.562,-0.39502,204.562,-0.5412
204.972,0.227527,204.972,-0.600501,204.972,-0.784663
205.381,0.332341,205.381,-0.814591,205.381,-0.786249
205.791,0.276392,205.791,-0.922695,205.791,-0.597697
